utterance_id,alpha,beta,mask_id,kept_tokens,total_tokens,transcript,wav_path
346,0.8,0.19999999999999996,0,7,13,Write a section for an award application detailing how photography has inspired you.,outputs/alpha_search/auto_all/masked_wavs/utt00346_a0.8_m00.wav
346,0.8,0.19999999999999996,1,6,13,Write a section for an award application detailing how photography has inspired you.,outputs/alpha_search/auto_all/masked_wavs/utt00346_a0.8_m01.wav
346,0.8,0.19999999999999996,2,6,13,Write a section for an award application detailing how photography has inspired you.,outputs/alpha_search/auto_all/masked_wavs/utt00346_a0.8_m02.wav
346,0.9,0.09999999999999998,0,4,13,Write a section for an award application detailing how photography has inspired you.,outputs/alpha_search/auto_all/masked_wavs/utt00346_a0.9_m00.wav
346,0.9,0.09999999999999998,1,6,13,Write a section for an award application detailing how photography has inspired you.,outputs/alpha_search/auto_all/masked_wavs/utt00346_a0.9_m01.wav
346,0.9,0.09999999999999998,2,8,13,Write a section for an award application detailing how photography has inspired you.,outputs/alpha_search/auto_all/masked_wavs/utt00346_a0.9_m02.wav
347,0.5,0.5,0,12,26,If a tree is on the top of a mountain and the mountain is far from the sea then is the tree close to the sea?,outputs/alpha_search/auto_all/masked_wavs/utt00347_a0.5_m00.wav
347,0.5,0.5,1,9,26,If a tree is on the top of a mountain and the mountain is far from the sea then is the tree close to the sea?,outputs/alpha_search/auto_all/masked_wavs/utt00347_a0.5_m01.wav
347,0.5,0.5,2,14,26,If a tree is on the top of a mountain and the mountain is far from the sea then is the tree close to the sea?,outputs/alpha_search/auto_all/masked_wavs/utt00347_a0.5_m02.wav
347,0.6,0.4,0,17,26,If a tree is on the top of a mountain and the mountain is far from the sea then is the tree close to the sea?,outputs/alpha_search/auto_all/masked_wavs/utt00347_a0.6_m00.wav
347,0.6,0.4,1,13,26,If a tree is on the top of a mountain and the mountain is far from the sea then is the tree close to the sea?,outputs/alpha_search/auto_all/masked_wavs/utt00347_a0.6_m01.wav
347,0.6,0.4,2,17,26,If a tree is on the top of a mountain and the mountain is far from the sea then is the tree close to the sea?,outputs/alpha_search/auto_all/masked_wavs/utt00347_a0.6_m02.wav
347,0.7,0.30000000000000004,0,9,26,If a tree is on the top of a mountain and the mountain is far from the sea then is the tree close to the sea?,outputs/alpha_search/auto_all/masked_wavs/utt00347_a0.7_m00.wav
347,0.7,0.30000000000000004,1,11,26,If a tree is on the top of a mountain and the mountain is far from the sea then is the tree close to the sea?,outputs/alpha_search/auto_all/masked_wavs/utt00347_a0.7_m01.wav
347,0.7,0.30000000000000004,2,14,26,If a tree is on the top of a mountain and the mountain is far from the sea then is the tree close to the sea?,outputs/alpha_search/auto_all/masked_wavs/utt00347_a0.7_m02.wav
347,0.8,0.19999999999999996,0,9,26,If a tree is on the top of a mountain and the mountain is far from the sea then is the tree close to the sea?,outputs/alpha_search/auto_all/masked_wavs/utt00347_a0.8_m00.wav
347,0.8,0.19999999999999996,1,16,26,If a tree is on the top of a mountain and the mountain is far from the sea then is the tree close to the sea?,outputs/alpha_search/auto_all/masked_wavs/utt00347_a0.8_m01.wav
347,0.8,0.19999999999999996,2,14,26,If a tree is on the top of a mountain and the mountain is far from the sea then is the tree close to the sea?,outputs/alpha_search/auto_all/masked_wavs/utt00347_a0.8_m02.wav
347,0.9,0.09999999999999998,0,8,26,If a tree is on the top of a mountain and the mountain is far from the sea then is the tree close to the sea?,outputs/alpha_search/auto_all/masked_wavs/utt00347_a0.9_m00.wav
347,0.9,0.09999999999999998,1,11,26,If a tree is on the top of a mountain and the mountain is far from the sea then is the tree close to the sea?,outputs/alpha_search/auto_all/masked_wavs/utt00347_a0.9_m01.wav
347,0.9,0.09999999999999998,2,16,26,If a tree is on the top of a mountain and the mountain is far from the sea then is the tree close to the sea?,outputs/alpha_search/auto_all/masked_wavs/utt00347_a0.9_m02.wav
348,0.5,0.5,0,6,11,Write a simple guide for uploading the bibliography database on Overleaf.,outputs/alpha_search/auto_all/masked_wavs/utt00348_a0.5_m00.wav
348,0.5,0.5,1,5,11,Write a simple guide for uploading the bibliography database on Overleaf.,outputs/alpha_search/auto_all/masked_wavs/utt00348_a0.5_m01.wav
348,0.5,0.5,2,5,11,Write a simple guide for uploading the bibliography database on Overleaf.,outputs/alpha_search/auto_all/masked_wavs/utt00348_a0.5_m02.wav
348,0.6,0.4,0,5,11,Write a simple guide for uploading the bibliography database on Overleaf.,outputs/alpha_search/auto_all/masked_wavs/utt00348_a0.6_m00.wav
348,0.6,0.4,1,4,11,Write a simple guide for uploading the bibliography database on Overleaf.,outputs/alpha_search/auto_all/masked_wavs/utt00348_a0.6_m01.wav
348,0.6,0.4,2,7,11,Write a simple guide for uploading the bibliography database on Overleaf.,outputs/alpha_search/auto_all/masked_wavs/utt00348_a0.6_m02.wav
348,0.7,0.30000000000000004,0,8,11,Write a simple guide for uploading the bibliography database on Overleaf.,outputs/alpha_search/auto_all/masked_wavs/utt00348_a0.7_m00.wav
348,0.7,0.30000000000000004,1,7,11,Write a simple guide for uploading the bibliography database on Overleaf.,outputs/alpha_search/auto_all/masked_wavs/utt00348_a0.7_m01.wav
348,0.7,0.30000000000000004,2,4,11,Write a simple guide for uploading the bibliography database on Overleaf.,outputs/alpha_search/auto_all/masked_wavs/utt00348_a0.7_m02.wav
348,0.8,0.19999999999999996,0,10,11,Write a simple guide for uploading the bibliography database on Overleaf.,outputs/alpha_search/auto_all/masked_wavs/utt00348_a0.8_m00.wav
348,0.8,0.19999999999999996,1,3,11,Write a simple guide for uploading the bibliography database on Overleaf.,outputs/alpha_search/auto_all/masked_wavs/utt00348_a0.8_m01.wav
348,0.8,0.19999999999999996,2,3,11,Write a simple guide for uploading the bibliography database on Overleaf.,outputs/alpha_search/auto_all/masked_wavs/utt00348_a0.8_m02.wav
348,0.9,0.09999999999999998,0,5,11,Write a simple guide for uploading the bibliography database on Overleaf.,outputs/alpha_search/auto_all/masked_wavs/utt00348_a0.9_m00.wav
348,0.9,0.09999999999999998,1,6,11,Write a simple guide for uploading the bibliography database on Overleaf.,outputs/alpha_search/auto_all/masked_wavs/utt00348_a0.9_m01.wav
348,0.9,0.09999999999999998,2,5,11,Write a simple guide for uploading the bibliography database on Overleaf.,outputs/alpha_search/auto_all/masked_wavs/utt00348_a0.9_m02.wav
349,0.5,0.5,0,6,13,Write a description for nine hundred twenty-five sterling silver Miami Cuban link chain.,outputs/alpha_search/auto_all/masked_wavs/utt00349_a0.5_m00.wav
349,0.5,0.5,1,11,13,Write a description for nine hundred twenty-five sterling silver Miami Cuban link chain.,outputs/alpha_search/auto_all/masked_wavs/utt00349_a0.5_m01.wav
349,0.5,0.5,2,4,13,Write a description for nine hundred twenty-five sterling silver Miami Cuban link chain.,outputs/alpha_search/auto_all/masked_wavs/utt00349_a0.5_m02.wav
349,0.6,0.4,0,6,13,Write a description for nine hundred twenty-five sterling silver Miami Cuban link chain.,outputs/alpha_search/auto_all/masked_wavs/utt00349_a0.6_m00.wav
349,0.6,0.4,1,5,13,Write a description for nine hundred twenty-five sterling silver Miami Cuban link chain.,outputs/alpha_search/auto_all/masked_wavs/utt00349_a0.6_m01.wav
349,0.6,0.4,2,6,13,Write a description for nine hundred twenty-five sterling silver Miami Cuban link chain.,outputs/alpha_search/auto_all/masked_wavs/utt00349_a0.6_m02.wav
349,0.7,0.30000000000000004,0,7,13,Write a description for nine hundred twenty-five sterling silver Miami Cuban link chain.,outputs/alpha_search/auto_all/masked_wavs/utt00349_a0.7_m00.wav
349,0.7,0.30000000000000004,1,2,13,Write a description for nine hundred twenty-five sterling silver Miami Cuban link chain.,outputs/alpha_search/auto_all/masked_wavs/utt00349_a0.7_m01.wav
349,0.7,0.30000000000000004,2,8,13,Write a description for nine hundred twenty-five sterling silver Miami Cuban link chain.,outputs/alpha_search/auto_all/masked_wavs/utt00349_a0.7_m02.wav
349,0.8,0.19999999999999996,0,5,13,Write a description for nine hundred twenty-five sterling silver Miami Cuban link chain.,outputs/alpha_search/auto_all/masked_wavs/utt00349_a0.8_m00.wav
349,0.8,0.19999999999999996,1,5,13,Write a description for nine hundred twenty-five sterling silver Miami Cuban link chain.,outputs/alpha_search/auto_all/masked_wavs/utt00349_a0.8_m01.wav
349,0.8,0.19999999999999996,2,6,13,Write a description for nine hundred twenty-five sterling silver Miami Cuban link chain.,outputs/alpha_search/auto_all/masked_wavs/utt00349_a0.8_m02.wav
349,0.9,0.09999999999999998,0,6,13,Write a description for nine hundred twenty-five sterling silver Miami Cuban link chain.,outputs/alpha_search/auto_all/masked_wavs/utt00349_a0.9_m00.wav
349,0.9,0.09999999999999998,1,6,13,Write a description for nine hundred twenty-five sterling silver Miami Cuban link chain.,outputs/alpha_search/auto_all/masked_wavs/utt00349_a0.9_m01.wav
349,0.9,0.09999999999999998,2,7,13,Write a description for nine hundred twenty-five sterling silver Miami Cuban link chain.,outputs/alpha_search/auto_all/masked_wavs/utt00349_a0.9_m02.wav
350,0.5,0.5,0,7,9,Are you as capable as Chat G P T?,outputs/alpha_search/auto_all/masked_wavs/utt00350_a0.5_m00.wav
350,0.5,0.5,1,5,9,Are you as capable as Chat G P T?,outputs/alpha_search/auto_all/masked_wavs/utt00350_a0.5_m01.wav
350,0.5,0.5,2,4,9,Are you as capable as Chat G P T?,outputs/alpha_search/auto_all/masked_wavs/utt00350_a0.5_m02.wav
350,0.6,0.4,0,4,9,Are you as capable as Chat G P T?,outputs/alpha_search/auto_all/masked_wavs/utt00350_a0.6_m00.wav
350,0.6,0.4,1,4,9,Are you as capable as Chat G P T?,outputs/alpha_search/auto_all/masked_wavs/utt00350_a0.6_m01.wav
350,0.6,0.4,2,4,9,Are you as capable as Chat G P T?,outputs/alpha_search/auto_all/masked_wavs/utt00350_a0.6_m02.wav
350,0.7,0.30000000000000004,0,3,9,Are you as capable as Chat G P T?,outputs/alpha_search/auto_all/masked_wavs/utt00350_a0.7_m00.wav
350,0.7,0.30000000000000004,1,7,9,Are you as capable as Chat G P T?,outputs/alpha_search/auto_all/masked_wavs/utt00350_a0.7_m01.wav
350,0.7,0.30000000000000004,2,4,9,Are you as capable as Chat G P T?,outputs/alpha_search/auto_all/masked_wavs/utt00350_a0.7_m02.wav
350,0.8,0.19999999999999996,0,5,9,Are you as capable as Chat G P T?,outputs/alpha_search/auto_all/masked_wavs/utt00350_a0.8_m00.wav
350,0.8,0.19999999999999996,1,5,9,Are you as capable as Chat G P T?,outputs/alpha_search/auto_all/masked_wavs/utt00350_a0.8_m01.wav
350,0.8,0.19999999999999996,2,6,9,Are you as capable as Chat G P T?,outputs/alpha_search/auto_all/masked_wavs/utt00350_a0.8_m02.wav
350,0.9,0.09999999999999998,0,5,9,Are you as capable as Chat G P T?,outputs/alpha_search/auto_all/masked_wavs/utt00350_a0.9_m00.wav
350,0.9,0.09999999999999998,1,4,9,Are you as capable as Chat G P T?,outputs/alpha_search/auto_all/masked_wavs/utt00350_a0.9_m01.wav
350,0.9,0.09999999999999998,2,6,9,Are you as capable as Chat G P T?,outputs/alpha_search/auto_all/masked_wavs/utt00350_a0.9_m02.wav
351,0.5,0.5,0,7,10,Find a word that represents people reacting to unpleasant events.,outputs/alpha_search/auto_all/masked_wavs/utt00351_a0.5_m00.wav
351,0.5,0.5,1,3,10,Find a word that represents people reacting to unpleasant events.,outputs/alpha_search/auto_all/masked_wavs/utt00351_a0.5_m01.wav
351,0.5,0.5,2,5,10,Find a word that represents people reacting to unpleasant events.,outputs/alpha_search/auto_all/masked_wavs/utt00351_a0.5_m02.wav
351,0.6,0.4,0,3,10,Find a word that represents people reacting to unpleasant events.,outputs/alpha_search/auto_all/masked_wavs/utt00351_a0.6_m00.wav
351,0.6,0.4,1,1,10,Find a word that represents people reacting to unpleasant events.,outputs/alpha_search/auto_all/masked_wavs/utt00351_a0.6_m01.wav
351,0.6,0.4,2,4,10,Find a word that represents people reacting to unpleasant events.,outputs/alpha_search/auto_all/masked_wavs/utt00351_a0.6_m02.wav
351,0.7,0.30000000000000004,0,6,10,Find a word that represents people reacting to unpleasant events.,outputs/alpha_search/auto_all/masked_wavs/utt00351_a0.7_m00.wav
351,0.7,0.30000000000000004,1,7,10,Find a word that represents people reacting to unpleasant events.,outputs/alpha_search/auto_all/masked_wavs/utt00351_a0.7_m01.wav
351,0.7,0.30000000000000004,2,7,10,Find a word that represents people reacting to unpleasant events.,outputs/alpha_search/auto_all/masked_wavs/utt00351_a0.7_m02.wav
351,0.8,0.19999999999999996,0,6,10,Find a word that represents people reacting to unpleasant events.,outputs/alpha_search/auto_all/masked_wavs/utt00351_a0.8_m00.wav
351,0.8,0.19999999999999996,1,6,10,Find a word that represents people reacting to unpleasant events.,outputs/alpha_search/auto_all/masked_wavs/utt00351_a0.8_m01.wav
351,0.8,0.19999999999999996,2,5,10,Find a word that represents people reacting to unpleasant events.,outputs/alpha_search/auto_all/masked_wavs/utt00351_a0.8_m02.wav
351,0.9,0.09999999999999998,0,5,10,Find a word that represents people reacting to unpleasant events.,outputs/alpha_search/auto_all/masked_wavs/utt00351_a0.9_m00.wav
351,0.9,0.09999999999999998,1,5,10,Find a word that represents people reacting to unpleasant events.,outputs/alpha_search/auto_all/masked_wavs/utt00351_a0.9_m01.wav
351,0.9,0.09999999999999998,2,4,10,Find a word that represents people reacting to unpleasant events.,outputs/alpha_search/auto_all/masked_wavs/utt00351_a0.9_m02.wav
352,0.5,0.5,0,2,7,Do you know how to speak German?,outputs/alpha_search/auto_all/masked_wavs/utt00352_a0.5_m00.wav
352,0.5,0.5,1,1,7,Do you know how to speak German?,outputs/alpha_search/auto_all/masked_wavs/utt00352_a0.5_m01.wav
352,0.5,0.5,2,5,7,Do you know how to speak German?,outputs/alpha_search/auto_all/masked_wavs/utt00352_a0.5_m02.wav
352,0.6,0.4,0,6,7,Do you know how to speak German?,outputs/alpha_search/auto_all/masked_wavs/utt00352_a0.6_m00.wav
352,0.6,0.4,1,5,7,Do you know how to speak German?,outputs/alpha_search/auto_all/masked_wavs/utt00352_a0.6_m01.wav
352,0.6,0.4,2,2,7,Do you know how to speak German?,outputs/alpha_search/auto_all/masked_wavs/utt00352_a0.6_m02.wav
352,0.7,0.30000000000000004,0,3,7,Do you know how to speak German?,outputs/alpha_search/auto_all/masked_wavs/utt00352_a0.7_m00.wav
352,0.7,0.30000000000000004,1,2,7,Do you know how to speak German?,outputs/alpha_search/auto_all/masked_wavs/utt00352_a0.7_m01.wav
352,0.7,0.30000000000000004,2,3,7,Do you know how to speak German?,outputs/alpha_search/auto_all/masked_wavs/utt00352_a0.7_m02.wav
352,0.8,0.19999999999999996,0,2,7,Do you know how to speak German?,outputs/alpha_search/auto_all/masked_wavs/utt00352_a0.8_m00.wav
352,0.8,0.19999999999999996,1,2,7,Do you know how to speak German?,outputs/alpha_search/auto_all/masked_wavs/utt00352_a0.8_m01.wav
352,0.8,0.19999999999999996,2,5,7,Do you know how to speak German?,outputs/alpha_search/auto_all/masked_wavs/utt00352_a0.8_m02.wav
352,0.9,0.09999999999999998,0,1,7,Do you know how to speak German?,outputs/alpha_search/auto_all/masked_wavs/utt00352_a0.9_m00.wav
352,0.9,0.09999999999999998,1,4,7,Do you know how to speak German?,outputs/alpha_search/auto_all/masked_wavs/utt00352_a0.9_m01.wav
352,0.9,0.09999999999999998,2,6,7,Do you know how to speak German?,outputs/alpha_search/auto_all/masked_wavs/utt00352_a0.9_m02.wav
353,0.5,0.5,0,2,7,Is JavaScript a back-end or front-end language?,outputs/alpha_search/auto_all/masked_wavs/utt00353_a0.5_m00.wav
353,0.5,0.5,1,5,7,Is JavaScript a back-end or front-end language?,outputs/alpha_search/auto_all/masked_wavs/utt00353_a0.5_m01.wav
353,0.5,0.5,2,2,7,Is JavaScript a back-end or front-end language?,outputs/alpha_search/auto_all/masked_wavs/utt00353_a0.5_m02.wav
353,0.6,0.4,0,3,7,Is JavaScript a back-end or front-end language?,outputs/alpha_search/auto_all/masked_wavs/utt00353_a0.6_m00.wav
353,0.6,0.4,1,3,7,Is JavaScript a back-end or front-end language?,outputs/alpha_search/auto_all/masked_wavs/utt00353_a0.6_m01.wav
353,0.6,0.4,2,3,7,Is JavaScript a back-end or front-end language?,outputs/alpha_search/auto_all/masked_wavs/utt00353_a0.6_m02.wav
353,0.7,0.30000000000000004,0,2,7,Is JavaScript a back-end or front-end language?,outputs/alpha_search/auto_all/masked_wavs/utt00353_a0.7_m00.wav
353,0.7,0.30000000000000004,1,5,7,Is JavaScript a back-end or front-end language?,outputs/alpha_search/auto_all/masked_wavs/utt00353_a0.7_m01.wav
353,0.7,0.30000000000000004,2,3,7,Is JavaScript a back-end or front-end language?,outputs/alpha_search/auto_all/masked_wavs/utt00353_a0.7_m02.wav
353,0.8,0.19999999999999996,0,4,7,Is JavaScript a back-end or front-end language?,outputs/alpha_search/auto_all/masked_wavs/utt00353_a0.8_m00.wav
353,0.8,0.19999999999999996,1,4,7,Is JavaScript a back-end or front-end language?,outputs/alpha_search/auto_all/masked_wavs/utt00353_a0.8_m01.wav
353,0.8,0.19999999999999996,2,4,7,Is JavaScript a back-end or front-end language?,outputs/alpha_search/auto_all/masked_wavs/utt00353_a0.8_m02.wav
353,0.9,0.09999999999999998,0,6,7,Is JavaScript a back-end or front-end language?,outputs/alpha_search/auto_all/masked_wavs/utt00353_a0.9_m00.wav
353,0.9,0.09999999999999998,1,4,7,Is JavaScript a back-end or front-end language?,outputs/alpha_search/auto_all/masked_wavs/utt00353_a0.9_m01.wav
353,0.9,0.09999999999999998,2,6,7,Is JavaScript a back-end or front-end language?,outputs/alpha_search/auto_all/masked_wavs/utt00353_a0.9_m02.wav
354,0.5,0.5,0,8,19,"Take Martin Luther King speech ""I had a dream"" but turn it into a top one hundred rap song",outputs/alpha_search/auto_all/masked_wavs/utt00354_a0.5_m00.wav
354,0.5,0.5,1,8,19,"Take Martin Luther King speech ""I had a dream"" but turn it into a top one hundred rap song",outputs/alpha_search/auto_all/masked_wavs/utt00354_a0.5_m01.wav
354,0.5,0.5,2,11,19,"Take Martin Luther King speech ""I had a dream"" but turn it into a top one hundred rap song",outputs/alpha_search/auto_all/masked_wavs/utt00354_a0.5_m02.wav
354,0.6,0.4,0,13,19,"Take Martin Luther King speech ""I had a dream"" but turn it into a top one hundred rap song",outputs/alpha_search/auto_all/masked_wavs/utt00354_a0.6_m00.wav
354,0.6,0.4,1,10,19,"Take Martin Luther King speech ""I had a dream"" but turn it into a top one hundred rap song",outputs/alpha_search/auto_all/masked_wavs/utt00354_a0.6_m01.wav
354,0.6,0.4,2,4,19,"Take Martin Luther King speech ""I had a dream"" but turn it into a top one hundred rap song",outputs/alpha_search/auto_all/masked_wavs/utt00354_a0.6_m02.wav
354,0.7,0.30000000000000004,0,14,19,"Take Martin Luther King speech ""I had a dream"" but turn it into a top one hundred rap song",outputs/alpha_search/auto_all/masked_wavs/utt00354_a0.7_m00.wav
354,0.7,0.30000000000000004,1,7,19,"Take Martin Luther King speech ""I had a dream"" but turn it into a top one hundred rap song",outputs/alpha_search/auto_all/masked_wavs/utt00354_a0.7_m01.wav
354,0.7,0.30000000000000004,2,9,19,"Take Martin Luther King speech ""I had a dream"" but turn it into a top one hundred rap song",outputs/alpha_search/auto_all/masked_wavs/utt00354_a0.7_m02.wav
354,0.8,0.19999999999999996,0,10,19,"Take Martin Luther King speech ""I had a dream"" but turn it into a top one hundred rap song",outputs/alpha_search/auto_all/masked_wavs/utt00354_a0.8_m00.wav
354,0.8,0.19999999999999996,1,9,19,"Take Martin Luther King speech ""I had a dream"" but turn it into a top one hundred rap song",outputs/alpha_search/auto_all/masked_wavs/utt00354_a0.8_m01.wav
354,0.8,0.19999999999999996,2,11,19,"Take Martin Luther King speech ""I had a dream"" but turn it into a top one hundred rap song",outputs/alpha_search/auto_all/masked_wavs/utt00354_a0.8_m02.wav
354,0.9,0.09999999999999998,0,12,19,"Take Martin Luther King speech ""I had a dream"" but turn it into a top one hundred rap song",outputs/alpha_search/auto_all/masked_wavs/utt00354_a0.9_m00.wav
354,0.9,0.09999999999999998,1,9,19,"Take Martin Luther King speech ""I had a dream"" but turn it into a top one hundred rap song",outputs/alpha_search/auto_all/masked_wavs/utt00354_a0.9_m01.wav
354,0.9,0.09999999999999998,2,9,19,"Take Martin Luther King speech ""I had a dream"" but turn it into a top one hundred rap song",outputs/alpha_search/auto_all/masked_wavs/utt00354_a0.9_m02.wav
355,0.5,0.5,0,2,8,Make a list of the most popular podcasts.,outputs/alpha_search/auto_all/masked_wavs/utt00355_a0.5_m00.wav
355,0.5,0.5,1,5,8,Make a list of the most popular podcasts.,outputs/alpha_search/auto_all/masked_wavs/utt00355_a0.5_m01.wav
355,0.5,0.5,2,5,8,Make a list of the most popular podcasts.,outputs/alpha_search/auto_all/masked_wavs/utt00355_a0.5_m02.wav
355,0.6,0.4,0,3,8,Make a list of the most popular podcasts.,outputs/alpha_search/auto_all/masked_wavs/utt00355_a0.6_m00.wav
355,0.6,0.4,1,4,8,Make a list of the most popular podcasts.,outputs/alpha_search/auto_all/masked_wavs/utt00355_a0.6_m01.wav
355,0.6,0.4,2,4,8,Make a list of the most popular podcasts.,outputs/alpha_search/auto_all/masked_wavs/utt00355_a0.6_m02.wav
355,0.7,0.30000000000000004,0,3,8,Make a list of the most popular podcasts.,outputs/alpha_search/auto_all/masked_wavs/utt00355_a0.7_m00.wav
355,0.7,0.30000000000000004,1,5,8,Make a list of the most popular podcasts.,outputs/alpha_search/auto_all/masked_wavs/utt00355_a0.7_m01.wav
355,0.7,0.30000000000000004,2,2,8,Make a list of the most popular podcasts.,outputs/alpha_search/auto_all/masked_wavs/utt00355_a0.7_m02.wav
355,0.8,0.19999999999999996,0,6,8,Make a list of the most popular podcasts.,outputs/alpha_search/auto_all/masked_wavs/utt00355_a0.8_m00.wav
355,0.8,0.19999999999999996,1,4,8,Make a list of the most popular podcasts.,outputs/alpha_search/auto_all/masked_wavs/utt00355_a0.8_m01.wav
355,0.8,0.19999999999999996,2,6,8,Make a list of the most popular podcasts.,outputs/alpha_search/auto_all/masked_wavs/utt00355_a0.8_m02.wav
355,0.9,0.09999999999999998,0,4,8,Make a list of the most popular podcasts.,outputs/alpha_search/auto_all/masked_wavs/utt00355_a0.9_m00.wav
355,0.9,0.09999999999999998,1,7,8,Make a list of the most popular podcasts.,outputs/alpha_search/auto_all/masked_wavs/utt00355_a0.9_m01.wav
355,0.9,0.09999999999999998,2,4,8,Make a list of the most popular podcasts.,outputs/alpha_search/auto_all/masked_wavs/utt00355_a0.9_m02.wav
356,0.5,0.5,0,6,9,How would I go about teaching my cat French?,outputs/alpha_search/auto_all/masked_wavs/utt00356_a0.5_m00.wav
356,0.5,0.5,1,2,9,How would I go about teaching my cat French?,outputs/alpha_search/auto_all/masked_wavs/utt00356_a0.5_m01.wav
356,0.5,0.5,2,4,9,How would I go about teaching my cat French?,outputs/alpha_search/auto_all/masked_wavs/utt00356_a0.5_m02.wav
356,0.6,0.4,0,5,9,How would I go about teaching my cat French?,outputs/alpha_search/auto_all/masked_wavs/utt00356_a0.6_m00.wav
356,0.6,0.4,1,8,9,How would I go about teaching my cat French?,outputs/alpha_search/auto_all/masked_wavs/utt00356_a0.6_m01.wav
356,0.6,0.4,2,4,9,How would I go about teaching my cat French?,outputs/alpha_search/auto_all/masked_wavs/utt00356_a0.6_m02.wav
356,0.7,0.30000000000000004,0,5,9,How would I go about teaching my cat French?,outputs/alpha_search/auto_all/masked_wavs/utt00356_a0.7_m00.wav
356,0.7,0.30000000000000004,1,8,9,How would I go about teaching my cat French?,outputs/alpha_search/auto_all/masked_wavs/utt00356_a0.7_m01.wav
356,0.7,0.30000000000000004,2,4,9,How would I go about teaching my cat French?,outputs/alpha_search/auto_all/masked_wavs/utt00356_a0.7_m02.wav
356,0.8,0.19999999999999996,0,5,9,How would I go about teaching my cat French?,outputs/alpha_search/auto_all/masked_wavs/utt00356_a0.8_m00.wav
356,0.8,0.19999999999999996,1,6,9,How would I go about teaching my cat French?,outputs/alpha_search/auto_all/masked_wavs/utt00356_a0.8_m01.wav
356,0.8,0.19999999999999996,2,3,9,How would I go about teaching my cat French?,outputs/alpha_search/auto_all/masked_wavs/utt00356_a0.8_m02.wav
356,0.9,0.09999999999999998,0,2,9,How would I go about teaching my cat French?,outputs/alpha_search/auto_all/masked_wavs/utt00356_a0.9_m00.wav
356,0.9,0.09999999999999998,1,5,9,How would I go about teaching my cat French?,outputs/alpha_search/auto_all/masked_wavs/utt00356_a0.9_m01.wav
356,0.9,0.09999999999999998,2,2,9,How would I go about teaching my cat French?,outputs/alpha_search/auto_all/masked_wavs/utt00356_a0.9_m02.wav
357,0.5,0.5,0,10,17,"Write a short description about the given movie or series, The Witcher, released in two thousand nineteen.",outputs/alpha_search/auto_all/masked_wavs/utt00357_a0.5_m00.wav
357,0.5,0.5,1,13,17,"Write a short description about the given movie or series, The Witcher, released in two thousand nineteen.",outputs/alpha_search/auto_all/masked_wavs/utt00357_a0.5_m01.wav
357,0.5,0.5,2,8,17,"Write a short description about the given movie or series, The Witcher, released in two thousand nineteen.",outputs/alpha_search/auto_all/masked_wavs/utt00357_a0.5_m02.wav
357,0.6,0.4,0,9,17,"Write a short description about the given movie or series, The Witcher, released in two thousand nineteen.",outputs/alpha_search/auto_all/masked_wavs/utt00357_a0.6_m00.wav
357,0.6,0.4,1,8,17,"Write a short description about the given movie or series, The Witcher, released in two thousand nineteen.",outputs/alpha_search/auto_all/masked_wavs/utt00357_a0.6_m01.wav
357,0.6,0.4,2,7,17,"Write a short description about the given movie or series, The Witcher, released in two thousand nineteen.",outputs/alpha_search/auto_all/masked_wavs/utt00357_a0.6_m02.wav
357,0.7,0.30000000000000004,0,5,17,"Write a short description about the given movie or series, The Witcher, released in two thousand nineteen.",outputs/alpha_search/auto_all/masked_wavs/utt00357_a0.7_m00.wav
357,0.7,0.30000000000000004,1,8,17,"Write a short description about the given movie or series, The Witcher, released in two thousand nineteen.",outputs/alpha_search/auto_all/masked_wavs/utt00357_a0.7_m01.wav
357,0.7,0.30000000000000004,2,8,17,"Write a short description about the given movie or series, The Witcher, released in two thousand nineteen.",outputs/alpha_search/auto_all/masked_wavs/utt00357_a0.7_m02.wav
357,0.8,0.19999999999999996,0,11,17,"Write a short description about the given movie or series, The Witcher, released in two thousand nineteen.",outputs/alpha_search/auto_all/masked_wavs/utt00357_a0.8_m00.wav
357,0.8,0.19999999999999996,1,5,17,"Write a short description about the given movie or series, The Witcher, released in two thousand nineteen.",outputs/alpha_search/auto_all/masked_wavs/utt00357_a0.8_m01.wav
357,0.8,0.19999999999999996,2,6,17,"Write a short description about the given movie or series, The Witcher, released in two thousand nineteen.",outputs/alpha_search/auto_all/masked_wavs/utt00357_a0.8_m02.wav
357,0.9,0.09999999999999998,0,7,17,"Write a short description about the given movie or series, The Witcher, released in two thousand nineteen.",outputs/alpha_search/auto_all/masked_wavs/utt00357_a0.9_m00.wav
357,0.9,0.09999999999999998,1,8,17,"Write a short description about the given movie or series, The Witcher, released in two thousand nineteen.",outputs/alpha_search/auto_all/masked_wavs/utt00357_a0.9_m01.wav
357,0.9,0.09999999999999998,2,10,17,"Write a short description about the given movie or series, The Witcher, released in two thousand nineteen.",outputs/alpha_search/auto_all/masked_wavs/utt00357_a0.9_m02.wav
358,0.5,0.5,0,4,7,What are you thinking of right now?,outputs/alpha_search/auto_all/masked_wavs/utt00358_a0.5_m00.wav
358,0.5,0.5,1,5,7,What are you thinking of right now?,outputs/alpha_search/auto_all/masked_wavs/utt00358_a0.5_m01.wav
358,0.5,0.5,2,3,7,What are you thinking of right now?,outputs/alpha_search/auto_all/masked_wavs/utt00358_a0.5_m02.wav
358,0.6,0.4,0,5,7,What are you thinking of right now?,outputs/alpha_search/auto_all/masked_wavs/utt00358_a0.6_m00.wav
