sample_id,dataset_config,transcript,audio_column,duration_sec,n_words,n_raw_boundaries,n_refined_boundaries,raw_mean_flux,refined_mean_flux,raw_median_flux,refined_median_flux,percent_reduction,refined_boundary_rate,runtime_sec
147,single_sentence_500,AND MUST I SAY FINALLY,audio__original,1.9,5,10,10,16.513384199887515,16.349874812737106,14.935251712799072,7.846073627471924,0.9901627986801321,0.2,0.05533529100648593
148,single_sentence_500,AY I'M ONE SURE ENOUGH,audio__original,2.435,5,10,10,8.604065650794656,5.965308172785444,1.9769808948040009,0.5354908108711243,30.668727844556848,0.4,0.06828125000174623
149,single_sentence_500,BROAD DAYLIGHT THAT IS,audio__original,1.75,4,8,8,33.209897466003895,10.036809948273003,27.676628351211548,1.1074497997760773,69.77765451234102,0.25,0.2124713340017479
150,single_sentence_500,BUT HE DID NOT TELL ME,audio__original,1.81,6,12,12,12.940883576249083,10.123818886311104,6.1104888916015625,5.06345272064209,21.768719835392456,0.16666666666666666,0.3230663750000531
151,single_sentence_500,BUT WHERE IS THAT PONY,audio__original,2.285,5,10,10,43.75010993010365,10.484866086807596,18.526833057403564,1.7270742058753967,76.03465201902692,0.8,0.3314324579987442
152,single_sentence_500,END IN I AND FIVE IN T,audio__original,4.02,7,14,14,146.12636778290783,49.74611339531839,146.98560333251953,2.775883913040161,65.95678510997855,0.14285714285714285,0.14521341599174775
153,single_sentence_500,GAVE HIM UP AS A SLAVE,audio__original,1.98,6,12,12,58.99124757448832,43.83009338875612,63.3476619720459,39.81730651855469,25.70068409993905,0.5,0.06854108300467487
154,single_sentence_500,HAM TO BE OR NOT TO BE,audio__original,2.16,7,14,14,28.206633819001063,18.398241407038377,10.796195268630981,10.291312217712402,34.77335322925127,0.7142857142857143,0.11388362500292715
155,single_sentence_500,HE ONLY SHOOK HIS HEAD,audio__original,2.295,5,10,10,45.838637011358514,6.43828533841297,21.258774757385254,0.6820483803749084,85.95445729152549,0.4,0.23519775000750087
156,single_sentence_500,HE WILL BE LIKE MINDED,audio__original,1.985,5,10,10,22.657824560720474,10.911496230581543,14.376617908477783,4.308172821998596,51.84226004866471,0.2,0.07435362500837073
157,single_sentence_500,HERE SOME OF YOU GIRLS,audio__original,2.055,5,10,10,31.763728687167166,18.36679332219064,9.83086109161377,2.6862168312072754,42.17683476936701,0.0,0.28704241701052524
158,single_sentence_500,HOW ABSURD IS IT GLASS,audio__original,3.255,5,10,10,10.049745399213862,6.690456032764632,6.6164480447769165,1.243285471573472,33.4266116504007,0.4,0.35707179199380334
159,single_sentence_500,I AM WICKED I SEE THAT,audio__original,2.765,6,12,12,61.92339385162146,26.326531253022647,63.27402877807617,5.73932147026062,57.48532240318529,0.3333333333333333,0.3256794170010835
160,single_sentence_500,I NEVER HAD ANY FAMILY,audio__original,2.755,5,10,10,26.7234246969223,7.146429213136434,17.56821918487549,2.9774585962295532,73.25780922847258,0.2,0.277192624998861
161,single_sentence_500,IN CONSEQUENCE OF THIS,audio__original,1.79,4,8,8,51.56918536871672,37.090394816710614,17.735739707946777,1.7628458440303802,28.076438377848284,0.25,0.32539399999950547
162,single_sentence_500,IN THE LINES FOLLOWING,audio__original,2.04,4,8,8,70.43167009577155,23.019685636274517,24.448537826538086,12.974354028701782,67.31628597621948,0.5,0.060838458011858165
163,single_sentence_500,IN VAIN IF NONE REGARD,audio__original,2.23,5,10,10,41.47777282595634,18.506497660279273,40.569993019104004,4.117388963699341,55.382132647445076,0.2,0.0635247499885736
164,single_sentence_500,IT MUST BE FASCINATING,audio__original,2.12,4,8,8,15.648513245396316,0.6926421696553007,10.755772113800049,0.046498239040374756,95.57375094493996,0.25,0.06311737500072923
165,single_sentence_500,IT WAS WILD YET SO LOW,audio__original,2.91,6,12,12,11.249208212985346,1.1045531891286373,2.556315779685974,0.2655467987060547,90.18105836236889,0.5,0.2656955830025254
166,single_sentence_500,KNOW THOU O MY BROTHER,audio__original,2.425,5,10,10,126.35087566375732,82.9878668481484,136.5256004333496,57.022390365600586,34.31951586232436,0.0,0.09176491700054612
167,single_sentence_500,LETTER FROM ADAM SMITH,audio__original,2.115,4,8,8,62.12389186397195,8.524616191862151,14.312263011932373,7.994139671325684,86.27803903443804,0.0,0.26966441700642463
168,single_sentence_500,LOOK AT IT PANTED DICK,audio__original,2.515,5,10,10,30.178441429603843,23.723548361484426,12.199991226196289,0.34636591374874115,21.389086918807628,0.4,0.2734901249932591
169,single_sentence_500,NIX ON DE GOIN' IN ACT,audio__original,2.07,6,12,12,19.820171667224106,13.150614984333515,13.973640322685242,1.8244445323944092,33.65034771076071,0.5,0.06834479099779855
170,single_sentence_500,NO GOOD MY DEAR WATSON,audio__original,2.0,5,10,10,30.083974755369127,6.562532484903931,11.768780708312988,0.24825535714626312,78.18595269319354,0.2,0.060645332996500656
171,single_sentence_500,NU AND HIS CONSORT NUT,audio__original,2.11,5,10,10,68.55639230012893,18.570267328619956,46.19584274291992,7.544679641723633,72.91242040957714,0.8,0.06846966600278392
172,single_sentence_500,O FRIEND I WILL OF YOU,audio__original,2.83,6,12,12,16.815420909319073,12.573407986977449,14.257093906402588,2.0531153082847595,25.226920843775662,0.5,0.31610599999839906
173,single_sentence_500,OF PROPERTY AND RICHES,audio__original,2.585,4,8,8,16.128734342753887,10.822960287798196,10.64159369468689,0.7409881055355072,32.89640676200611,0.75,0.23778687500453088
174,single_sentence_500,OF THE BIG ROUND WORLD,audio__original,2.07,5,10,10,23.80823231160175,3.684056619141484,17.833494186401367,1.4531943798065186,84.52612285143806,0.2,0.06172462498943787
175,single_sentence_500,OH HOW DOES THIS GO OH,audio__original,2.355,6,12,12,14.62803219181175,12.836733168379093,7.83693790435791,6.9231116771698,12.245659566126484,0.3333333333333333,0.22847074999299366
176,single_sentence_500,PETER STARED VERY HARD,audio__original,2.55,4,8,8,23.508313346770592,17.917854080376856,16.19902467727661,8.575477600097656,23.78077569381095,0.25,0.24237341700063553
177,single_sentence_500,SAID SIR RICHMOND WELL,audio__original,2.245,4,8,8,15.845685850828886,13.359278659726442,10.139947175979614,2.2836926877498627,15.691382591510738,0.25,0.2526729590026662
178,single_sentence_500,THANK YOU SAID TROT OH,audio__original,2.645,5,10,10,79.76707619111986,4.75333426152356,8.86275053024292,3.152702569961548,94.04098220908249,0.6,0.12174650000815745
179,single_sentence_500,THE MOAT AND THE TENTS,audio__original,2.185,5,10,10,47.113326001167295,21.810057500004767,26.67354965209961,2.130234718322754,53.70724304315855,0.6,0.23363645900099073
180,single_sentence_500,THE PALM AND THE COCOA,audio__original,2.7,5,10,10,34.35766951330006,13.200172822270542,31.23413372039795,0.10899358242750168,61.58012749624746,0.6,0.07246433300315402
181,single_sentence_500,THE PROBLEM WAS SOLVED,audio__original,2.385,4,8,8,29.925503830658272,5.788308422488626,12.699463844299316,0.11996642872691154,80.65760745335027,0.25,0.0699529999983497
182,single_sentence_500,THE RIFF COAST PIRATES,audio__original,2.355,4,8,8,21.459161829203367,3.503792025061557,3.937334179878235,0.15500757656991482,83.67227922064825,0.75,0.06810841700644232
183,single_sentence_500,THE SKY WAS CLEAR BLUE,audio__original,2.055,5,10,10,5.518865424394607,5.47537926248624,2.4782530069351196,0.8976574540138245,0.7879547436715675,0.4,0.060765791989979334
184,single_sentence_500,THE TIME FOR WINE CAME,audio__original,2.075,5,10,10,18.518639101833106,3.265655167773366,8.1845223903656,1.2907174080610275,82.36557692055185,0.6,0.2312982920120703
185,single_sentence_500,THEN CLEAR AND RINGING,audio__original,1.88,4,8,8,4.1097849532961845,6.837847728282213,4.325316071510315,5.951028823852539,-66.37969640718138,0.0,0.05418258399004117
186,single_sentence_500,TO HIS KIN THE KINDEST,audio__original,2.31,5,10,10,50.3966261010617,43.82044719760306,19.42841339111328,4.239525094628334,13.048847536482409,0.6,0.22912279100273736
187,single_sentence_500,TO REVIVE THE SICK MAN,audio__original,2.605,5,10,10,23.43482149615884,16.052994542918533,6.050503253936768,1.3126714378595352,31.499394840495153,0.6,0.2553303749882616
188,single_sentence_500,WHICH I WAS SO HE SAID,audio__original,2.975,6,12,12,44.23142439353978,31.16483823482916,13.836879253387451,2.18186354637146,29.541409389065624,0.3333333333333333,0.27259670800413005
189,single_sentence_500,WON'T YOU TELL DOUGLAS,audio__original,2.0,4,8,8,43.07673192024231,39.14336023549549,11.749743461608887,3.5875614881515503,9.131081930796322,0.5,0.10637049999786541
190,single_sentence_500,YES SAID GINGER SLOWLY,audio__original,3.115,4,8,8,20.06441325508058,16.205869400779193,12.69052505493164,9.635467290878296,19.230783403667946,0.5,0.2622951249941252
191,single_sentence_500,AGAIN CALM AND PLEASANT,audio__original,2.625,4,8,8,33.602037362754345,4.396226111366212,27.22315502166748,0.7423864156007767,86.91678702720824,0.75,0.2845044170098845
192,single_sentence_500,AM I A WHAT HE DEMANDED,audio__original,3.275,6,12,12,25.623103651218116,7.78856906791528,13.546746253967285,6.576249599456787,69.60333465479692,0.0,0.25961883399577346
193,single_sentence_500,AN'T YOU DRIV THE CROSS,audio__original,2.3,5,10,10,36.153839321434496,29.884896863251925,19.350289344787598,5.158658266067505,17.339631352695395,0.4,0.2287984170106938
194,single_sentence_500,AND THE PRINCE WILL DIE,audio__original,2.245,5,10,10,29.81174480021,9.366423280443996,5.3823219537734985,0.292891763150692,68.58143210598658,0.4,0.06641749999835156
195,single_sentence_500,AND THIS AND HERE AGAIN,audio__original,2.42,5,10,10,32.97033869670704,15.817749622301198,6.746666431427002,3.2178436517715454,52.024303517752394,0.2,0.06664941700000782
196,single_sentence_500,AS SUM AND CROWN OF ALL,audio__original,2.16,6,12,12,47.546467979749046,48.1498195885797,9.071402072906494,5.246846675872803,-1.2689725114547648,0.3333333333333333,0.06205537499045022
197,single_sentence_500,AT E'EN IN THE GLOAMING,audio__original,2.275,5,10,10,4.3647728958516385,1.1955166047642707,0.5178630575537682,0.07084580138325691,72.60987837647836,0.2,0.24480858400056604
198,single_sentence_500,BUT BEFORE HE COULD ACT,audio__original,1.94,5,10,10,65.07344401376322,4.404607328231213,16.056850910186768,1.8777998983860016,93.23132900834382,0.4,0.056429083007969894
199,single_sentence_500,BUT PERHAPS THE POYSERS,audio__original,1.99,4,8,8,25.919251706451178,1.0569722871296108,3.1768823862075806,0.7305293381214142,95.92205709061217,0.5,0.05952495799283497
200,single_sentence_500,BY NO MEANS SAID SANCHO,audio__original,2.015,5,10,10,64.85347982048988,23.393744124099612,25.749844551086426,5.350453853607178,63.92831319329057,0.8,0.07009587500942871
201,single_sentence_500,BY REASON AND AFFECTION,audio__original,2.69,4,8,8,79.951893449208,12.101264100537719,60.7126522064209,1.8430252075195312,84.86431830632574,0.5,0.2979930000001332
202,single_sentence_500,COSTUMIER THAN THE POET,audio__original,3.37,4,8,8,64.98752355575562,23.04756130487658,62.144174575805664,10.71656608581543,64.5354061151398,0.0,0.26205449999542907
203,single_sentence_500,DARK CLOUDS CAME NEARER,audio__original,2.57,4,8,8,10.693315163254738,1.9468195703811944,1.1775097846984863,0.8827479183673859,81.79405038887268,0.0,0.2630089999875054
204,single_sentence_500,EFFULGENCE OF MY GLORIE,audio__original,2.865,4,8,8,44.6228030504617,12.991034202545336,35.95965766906738,0.8907327353954315,70.88700548942562,0.25,0.27065849999780767
205,single_sentence_500,FOR IF WE DIED WITH HIM,audio__original,1.935,6,12,12,9.27269914249579,5.439089343883097,3.125472664833069,0.5306811630725861,41.34297618957213,0.5,0.23703587500494905
206,single_sentence_500,HE AWOKE AND WAS IN BED,audio__original,2.72,6,12,12,34.76200439738265,25.50304628617596,17.129480361938477,13.818444728851318,26.635282607305083,0.0,0.28077412499987986
207,single_sentence_500,HE COULD GET NO FURTHER,audio__original,2.18,5,10,10,38.81836043894291,3.6161656022071837,14.959588050842285,0.662316769361496,90.68439377316047,0.6,0.062271041999338195
208,single_sentence_500,HE COULD WAIT NO LONGER,audio__original,2.085,5,10,10,12.248007184825838,4.886149599868804,4.078778862953186,2.2926457971334457,60.10657467671723,0.6,0.19876829200075008
209,single_sentence_500,HE ENTERED THE TAP ROOM,audio__original,2.155,5,10,10,13.914708597958088,10.53516693096608,0.9998277723789215,0.8069075345993042,24.287548986027193,0.6,0.06138104198907968
210,single_sentence_500,HENS AT A DOLLAR APIECE,audio__original,2.785,5,10,10,10.952382226660848,5.099484672024846,1.9263235926628113,0.3853963315486908,53.43949319435347,0.4,0.26095454099413473
211,single_sentence_500,HER FATHER ONLY LAUGHED,audio__original,2.135,4,8,8,82.19891087326687,56.00862382771447,48.42489814758301,23.445343613624573,31.862085236058924,0.25,0.23573712499637622
212,single_sentence_500,HIS HOME WAS DISMANTLED,audio__original,2.22,4,8,8,8.832265454140725,4.084321954156621,6.413182735443115,2.6052296459674835,53.756802539921196,0.25,0.24944066700118128
213,single_sentence_500,I ALLUDE TO THE GODDESS,audio__original,2.145,5,10,10,42.908968889713286,8.591841663513332,14.902008533477783,0.7819840610027313,79.97658325093643,0.6,0.2640010000031907
214,single_sentence_500,I KNOW WE WILL AN KEITH,audio__original,2.11,6,12,12,69.60014637311299,12.732007114837566,22.603883743286133,6.261181473731995,81.70692480072711,0.3333333333333333,0.06110166700091213
215,single_sentence_500,I SHALL CALL YOU ESPRIT,audio__original,2.86,5,10,10,20.138613593229092,8.718886449583806,14.84402322769165,5.380932331085205,56.70562718123144,0.4,0.27168520900886506
216,single_sentence_500,I SPEAK OF THIS TO SHOW,audio__original,2.36,6,12,12,49.195917834838234,27.357789198557537,32.385053634643555,17.63366460800171,44.39012340332019,0.5,0.0665409590001218
217,single_sentence_500,I SUPPOSE HE CAN'T HEAR,audio__original,2.855,5,10,10,6.433533153819735,1.3574237774032212,2.144325613975525,0.31663272622972727,78.90080388258686,0.8,0.2354961670062039
218,single_sentence_500,I WILL RETURN TO MORROW,audio__original,2.085,5,10,10,27.064335966110228,22.490570604801178,10.317481994628906,15.21190071105957,16.899603105120654,0.2,0.06129724999482278
219,single_sentence_500,IT HAS JUST BEEN STATED,audio__original,1.735,5,10,10,25.45846808888018,11.247436751041096,10.429343700408936,0.3704160749912262,55.82044955818146,0.8,0.2902990000002319
220,single_sentence_500,IT WAS A GLAD DAY TO ME,audio__original,2.08,7,14,14,14.053255279149328,2.6865638786195114,4.6982197761535645,0.407233864068985,80.8829781765543,0.5714285714285714,0.3338420420041075
221,single_sentence_500,IT WAS THE BEAUTY OF IT,audio__original,2.355,6,12,12,14.820371484636174,4.791836333626027,7.8166913986206055,1.7879192233085632,67.66723196787896,0.3333333333333333,0.08985150000080466
222,single_sentence_500,LIKE A BEAUTIFUL FLOWER,audio__original,1.82,4,8,8,11.512720866128802,4.3917810909915715,2.6263847947120667,0.8501628935337067,61.85279620639039,0.5,0.3224627080053324
223,single_sentence_500,LITER ROUGHLY ONE QUART,audio__original,2.35,4,8,8,21.747246160870418,7.0566499072592705,4.449135065078735,0.38007632503286004,67.55152420191838,0.25,0.11236250000365544
224,single_sentence_500,MISTER BELL GROWLED OUT,audio__original,1.935,4,8,8,15.344936974346638,7.109393226914108,10.802456855773926,5.459150284528732,53.66945306585846,0.25,0.06519287500123028
225,single_sentence_500,NAME'S JENNIE STONE AND,audio__original,2.285,4,8,8,37.64263386465609,4.969428760930896,19.669925689697266,1.462033748626709,86.7984031648836,0.25,0.07467120799992699
226,single_sentence_500,OF MODES AND SUBSTANCES,audio__original,2.985,4,8,8,17.31583884358406,10.621639413759112,12.492394924163818,4.686499863862991,38.65940016128824,0.5,0.08635304099880159
227,single_sentence_500,OF RESPECT AND CONTEMPT,audio__original,2.795,4,8,8,14.583981429692358,5.708314286312088,3.6826049089431763,0.22748253867030144,60.85901292571447,0.5,0.3236346250050701
228,single_sentence_500,OH IT WILL BE ALL RIGHT,audio__original,1.825,6,12,12,7.320366092918751,10.459875559996968,2.6945641040802,2.309412956237793,-42.8873286831266,0.0,0.0672669589985162
229,single_sentence_500,ONLY FOR A MINUTE OR SO,audio__original,1.98,6,12,12,32.353568793584905,21.86690841242671,19.669259071350098,17.03366994857788,32.41268512930635,0.16666666666666666,0.06675949999771547
230,single_sentence_500,PUSHED IT ASIDE ENTERED,audio__original,2.425,4,8,8,19.284343524836004,11.2916049247724,14.253278732299805,0.7974214963614941,41.446775669443355,0.25,0.0794071249983972
231,single_sentence_500,REALLY FRANKLY HE ASKED,audio__original,3.905,4,8,8,6.683059968287125,6.106364510400454,1.1861537098884583,0.21046509593725204,8.629212675379886,0.0,0.3816962910059374
232,single_sentence_500,S'POSE HE CAN'T WRITEHE,audio__original,2.315,4,8,8,13.880431364290416,6.572259312495589,7.624822497367859,0.3521230071783066,52.650900105282346,0.0,0.08358654199400917
233,single_sentence_500,SLANG MAKES ONE SHUDDER,audio__original,2.63,4,8,8,8.853046044707298,1.8475305289030075,9.22882890701294,1.2987261712551117,79.13113159501148,0.0,0.3283437500067521
234,single_sentence_500,SUCH WOES SUCH JARRINGS,audio__original,2.395,4,8,8,28.01190087199211,4.3437558912846725,23.872520923614502,2.553045630455017,84.49317698525842,0.5,0.07567329199810047
235,single_sentence_500,THAT ALSO SEEMS NATURAL,audio__original,2.46,4,8,8,21.25104157626629,11.551930676067059,16.147910594940186,0.8695834279060364,45.64063773246506,0.25,0.33910254199872725
236,single_sentence_500,THE BEAU IMPATIENT SITS,audio__original,2.785,4,8,8,118.2045664191246,25.645693698897958,71.04627990722656,10.239745378494263,78.30397380083899,0.0,0.09403754200320691
237,single_sentence_500,THE FIFTH MAN WAS SAVED,audio__original,2.575,5,10,10,27.488618241064252,1.5987407839857042,13.844742774963379,0.8610039055347443,94.18399000646237,0.2,0.34998870799608994
238,single_sentence_500,THE MOTHER WAS A WRETCH,audio__original,1.77,5,10,10,50.800852817296985,22.272931584902107,53.70009422302246,12.562111139297485,56.15638252175467,0.2,0.06761050000204705
239,single_sentence_500,THE PORTER DID NOT STIR,audio__original,1.98,5,10,10,27.57827819660306,5.809921204904095,7.333324551582336,0.11977401003241539,78.9329806469944,0.8,0.07832441700156778
240,single_sentence_500,THE USE OF SUCH A TITLE,audio__original,2.045,6,12,12,14.30740975557516,6.23773876670748,6.121776819229126,2.5602880716323853,56.402040108784725,0.3333333333333333,0.2799418750073528
241,single_sentence_500,THEN THEY GO TO THE WAR,audio__original,2.485,6,12,12,20.715954209367435,5.517554231608908,15.72282361984253,3.8355709314346313,73.36567663818278,0.5,0.3335246670030756
242,single_sentence_500,WHAT IS MISTER HUXTABLE,audio__original,2.23,4,8,8,32.52243657410145,15.008215237408876,20.688199043273926,4.3529969453811646,53.85273424021265,0.5,0.07594083300500643
243,single_sentence_500,WILL YOU FORGIVE ME NOW,audio__original,1.82,5,10,10,32.02812309265137,16.170758080482482,8.960370063781738,9.4343581199646,49.510753303577914,0.4,0.05689508299110457
244,single_sentence_500,YOU KNOW HIM I THINK SO,audio__original,2.375,6,12,12,24.726263416193735,3.2716568740822063,5.473279714584351,1.020688533782959,86.76849462042239,0.5,0.073437750004814
245,single_sentence_500,YOU MUST ANSWER HE SAID,audio__original,2.205,5,10,10,60.48526892142909,35.356889540822884,14.217602968215942,2.587421178817749,41.54462702852194,0.2,0.24651337499381043
246,single_sentence_500,AMONG MEN WHO ARE GREEDY,audio__original,2.135,5,10,10,58.15918517112732,22.57202149629593,14.119951725006104,13.96654224395752,61.18924047873071,0.4,0.06213299999944866
247,single_sentence_500,AND AS RECORDED BY TYCHO,audio__original,2.335,5,10,10,24.742708010692148,12.458487162936944,9.878073692321777,1.841713786125183,49.64784308349265,0.4,0.06642462500894908
248,single_sentence_500,AND BEING OF A READY WIT,audio__original,1.935,6,12,12,42.11871778716644,31.997752129410703,43.5397891998291,9.953704595565796,24.029614835140094,0.5,0.056354624990490265
249,single_sentence_500,AND REFUSED TO APOLOGISE,audio__original,2.18,4,8,8,22.87473201751709,17.235646642686334,10.97264838218689,9.552671194076538,24.65202814403438,0.25,0.06405016699864063
250,single_sentence_500,AND WHAT O FOOLISH HELEN,audio__original,2.31,5,10,10,15.713672238588334,6.59330810457468,10.91877794265747,4.446294069290161,58.04094673437709,0.4,0.0909258749888977
251,single_sentence_500,AS FAST AS FAST MIGHT BE,audio__original,2.555,6,12,12,43.57898290579518,2.2776730029533305,10.015135765075684,1.4844883680343628,94.77345993164415,0.3333333333333333,0.27300783300597686
252,single_sentence_500,BILL GREGG SMILED SOURLY,audio__original,2.31,4,8,8,6.146032867953181,4.756767067941837,5.546976923942566,0.24917945265769958,22.604268962753086,0.5,0.07765920899691992
253,single_sentence_500,BLUSHED TO HER VERY HAIR,audio__original,2.415,5,10,10,4.845859773829579,3.4489595174789427,2.1647446155548096,0.10628671944141388,28.826675173200396,0.4,0.3099097910017008
254,single_sentence_500,BUT ALL THIS WAS IN VAIN,audio__original,1.995,6,12,12,7.315101240140696,3.8887932260210314,3.9668054580688477,2.7780256867408752,46.838832459600575,0.5,0.32506895798724145
255,single_sentence_500,BUT HAS A FORM IN MATTER,audio__original,2.975,6,12,12,19.37083316842715,14.5257632623252,15.278905391693115,1.8289766311645508,25.012191597411583,0.6666666666666666,0.0831426249933429
256,single_sentence_500,BUT THIS WAS AN ACCIDENT,audio__original,2.32,5,10,10,27.47643263498321,13.538325934874592,20.99000835418701,5.102308511734009,50.727497580462874,0.2,0.07415837500593625
257,single_sentence_500,CALLED SIMEON THE SYRIAN,audio__original,2.415,4,8,8,21.639227290594135,15.284300134640944,14.237333297729492,5.234017550945282,29.367625149514794,0.25,0.07869454199681059
258,single_sentence_500,CAME TO INQUIRE ABOUT IT,audio__original,2.02,5,10,10,23.75085393115878,15.013061875104905,17.197474241256714,7.585619211196899,36.78938063187174,0.4,0.2869569160102401
259,single_sentence_500,CHAPTER ONE MY EDUCATION,audio__original,3.125,4,8,8,18.772130069322884,10.305956710511964,10.163431167602539,3.2584323287010193,45.099694747194434,0.5,0.27932741699623875
260,single_sentence_500,CHERRY BLOSSOM IN A MIST,audio__original,1.93,5,10,10,25.834310978651047,12.426459248363972,10.36974287033081,7.003565311431885,51.89939743841844,0.2,0.0732236249896232
261,single_sentence_500,CLOTHO FROM TIME TO TIME,audio__original,1.87,5,10,10,10.779349565505981,3.091324703709688,7.150957345962524,1.9108712375164032,71.32178815684802,0.8,0.08432999999786261
262,single_sentence_500,COME ALONG NOW COME SLOW,audio__original,3.505,5,10,10,9.454211175441742,5.272773756168317,6.096553564071655,1.010992169380188,44.22830569022116,0.2,0.3982892079948215
263,single_sentence_500,DAGDA THE IRISH CORN GOD,audio__original,2.13,5,10,10,28.558938966691493,16.751242734119295,23.058839797973633,0.18601950258016586,41.345010213242176,0.8,0.276216458005365
264,single_sentence_500,EXTREME A BLISS IN PROOF,audio__original,3.17,5,10,10,8.001264399290084,7.675659570097923,4.464067459106445,2.841662645339966,4.069417193875643,0.0,0.2983816250052769
265,single_sentence_500,FURTHER THE APOSTLE SAYS,audio__original,2.2,4,8,8,42.124701583758,18.880367377307266,5.613765716552734,2.506276845932007,55.17981928069738,1.0,0.26392662500438746
266,single_sentence_500,HE LOOKED ROUND THE ROOM,audio__original,1.79,5,10,10,7.6478158086538315,8.393960901908576,3.704683303833008,5.62249231338501,-9.756316207438594,0.2,0.062322790996404365
267,single_sentence_500,HE TOLD ME IN CONFIDENCE,audio__original,2.28,5,10,10,18.061257576942445,8.938579512410797,10.862142562866211,1.238864153623581,50.509650425327735,0.4,0.07677037500252482
268,single_sentence_500,HE WAS THERE SHE KNEW IT,audio__original,3.0499375,6,12,12,21.235916386273555,1.2693538251308685,2.7251306772232056,0.3480396829545498,94.02260866900309,0.3333333333333333,0.28905399999348447
269,single_sentence_500,HER FAVORITE SON OH DEAR,audio__original,2.395,5,10,10,32.38686550557613,41.52759179720888,4.695250034332275,1.5311115980148315,-28.223559609555185,0.2,0.07874933400307782
270,single_sentence_500,I GRANT SAID THE SENATOR,audio__original,2.2,5,10,10,17.250005626678465,3.317859944701195,8.49743366241455,2.4905545115470886,80.76603557989647,0.4,0.0726613750011893
271,single_sentence_500,I HAVE NOT HAD IT ON YET,audio__original,2.15,7,14,14,16.594539296979615,15.36592421552632,4.167344331741333,0.9290589988231659,7.403731188107864,0.7142857142857143,0.07026204200519715
272,single_sentence_500,IN PURSUING THIS INQUIRY,audio__original,2.515,4,8,8,15.688883751630783,2.6707780808210373,11.262818336486816,0.1922547072172165,82.97662138937436,0.25,0.08017849999305326
273,single_sentence_500,IN SCOTLAND WHERE HE LAY,audio__original,2.285,5,10,10,10.712477540969848,10.896377292275428,9.484219074249268,2.920944094657898,-1.7166873918965577,0.0,0.07686708300025202
274,single_sentence_500,IT WAS NOT WITHOUT TEARS,audio__original,1.91,5,10,10,16.58754773437977,4.012759965844452,8.935942888259888,3.849900960922241,75.80860034224646,0.6,0.061562791001051664
275,single_sentence_500,MAN IS ALWAYS THE MASTER,audio__original,2.15,5,10,10,81.84535446166993,41.66502595897764,51.11143684387207,36.036338806152344,49.09298611628552,0.2,0.07798358399304561
276,single_sentence_500,MARTHA HE CALLED QUICKLY,audio__original,2.08,4,8,8,16.599575461819768,0.9958831919357181,18.486061096191406,0.5615415424108505,94.00055022957471,0.5,0.09449399998993613
277,single_sentence_500,NO HARM RETORTED DIAMOND,audio__original,3.185,4,8,8,26.912608683109283,2.5368007596116513,11.66746997833252,0.4110458008944988,90.57393213165626,0.0,0.2832198339892784
278,single_sentence_500,NO MORE THAN THE DANCING,audio__original,2.175,5,10,10,54.710246509313585,31.891083031892776,53.74136161804199,18.05540704727173,41.709122026229934,0.2,0.06272491700656246
279,single_sentence_500,O ENONE QUICKLY REPENTED,audio__original,3.24,4,8,8,39.622145970817655,5.778209163341671,45.114524841308594,0.9753295183181763,85.41671829789983,0.5,0.0944045000069309
280,single_sentence_500,OF BENEVOLENCE AND ANGER,audio__original,2.575,4,8,8,24.364783311262727,7.223817854654044,14.193068027496338,1.1273106336593628,70.35139708665169,0.25,0.08616545800759923
281,single_sentence_500,OF THE EFFECTS OF CUSTOM,audio__original,2.44,5,10,10,29.501502454280853,23.144202211126686,13.277286529541016,5.496686935424805,21.549072807414536,0.4,0.07928941700083669
282,single_sentence_500,OH YOU ARE THERE ARE YOU,audio__original,2.1450625,6,12,12,9.736368656497993,14.19136295155234,7.500215291976929,3.49946665763855,-45.75622033458144,0.0,0.0799552499956917
283,single_sentence_500,OLD WINDBAG HE SPUTTERED,audio__original,2.845,4,8,8,23.39916601870209,18.614533969172044,5.451750993728638,1.2196361720561981,20.44787427768095,0.25,0.3273822080082027
284,single_sentence_500,PLEASE DON'T TEASE ME SO,audio__original,2.4,5,10,10,19.93815143024549,0.4775098311190959,0.42886343598365784,0.06374058546498418,97.60504461614866,0.4,0.12023204100842122
285,single_sentence_500,QUITE SATISFIED SAID EVA,audio__original,2.67,4,8,8,1.8448288277140819,0.9255343029508367,1.0016825199127197,0.5288679897785187,49.83088463022005,0.25,0.28921795800852124
286,single_sentence_500,SAY I SAID WHERE'S BILLY,audio__original,3.795,5,10,10,49.213874007575214,2.189523345811176,6.632775783538818,0.18022464215755463,95.55100387855231,0.4,0.3239002500049537
287,single_sentence_500,SHE WAS ALONE THAT NIGHT,audio__original,2.435,5,10,10,15.563489318486244,5.1487213103333485,7.804479360580444,2.8877731561660767,66.91795004981486,0.2,0.07693866699992213
288,single_sentence_500,TANGALIA THE RETURN LARI,audio__original,4.365,4,8,8,7.008891365956515,3.947053158772178,4.306054651737213,0.47992531955242157,43.68505726963116,0.25,0.34388412500265986
289,single_sentence_500,THE CHARACTER OF PANURGE,audio__original,2.35,4,8,8,9.341217745211907,3.13425585362711,3.685651049017906,0.17956970632076263,66.44703143512892,0.5,0.07365716699860059
290,single_sentence_500,THE COUNT SHOOK HIS HEAD,audio__original,2.3,5,10,10,6.006031783297658,1.1195932485163211,1.6640263795852661,0.16225268691778183,81.35885241849986,0.8,0.06665754200366791
