sample_id,boundary_idx,transcript,audio_column,raw_time_sec,refined_time_sec,raw_flux,refined_flux,delta_time_ms
36,0,How older is Elon Musk?,audio__male,0.18144,0.101417,10.092022895812988,0.0017722577322274446,-80.023
36,1,How older is Elon Musk?,audio__male,0.3024,0.32256,90.04327392578125,132.0130157470703,20.16000000000001
36,2,How older is Elon Musk?,audio__male,0.46368,0.42336,141.4815216064453,144.98497009277344,-40.319999999999965
36,3,How older is Elon Musk?,audio__male,0.68544,0.69552,103.86780548095703,69.63937377929688,10.079999999999977
36,4,How older is Elon Musk?,audio__male,0.74592,0.74592,99.39494323730469,99.39494323730469,0.0
36,5,How older is Elon Musk?,audio__male,0.82656,0.82656,2.622138023376465,2.622138023376465,0.0
36,6,How older is Elon Musk?,audio__male,0.94752,0.9072,2.616968870162964,24.11225700378418,-40.32000000000002
36,7,How older is Elon Musk?,audio__male,1.2096,1.23984,68.41802215576172,13.150262832641602,30.240000000000045
36,8,How older is Elon Musk?,audio__male,1.35072,1.33056,161.287353515625,49.75667190551758,-20.159999999999954
36,9,How older is Elon Musk?,audio__male,1.6128,1.639458,0.0005029226886108518,3.834665767499246e-05,26.658000000000072
37,0,How to build a snowman.,audio__male,0.160744,0.080708,4.383152484893799,1.881662137748208e-05,-80.036
37,1,How to build a snowman.,audio__male,0.261209,0.301395,25.497825622558594,0.665264368057251,40.186
37,2,How to build a snowman.,audio__male,0.361674,0.341581,17.02710723876953,4.843600749969482,-20.09299999999997
37,3,How to build a snowman.,audio__male,0.40186,0.421953,12.459330558776855,0.5366413593292236,20.09300000000003
37,4,How to build a snowman.,audio__male,0.502326,0.46214,108.908935546875,0.03834688290953636,-40.18600000000006
37,5,How to build a snowman.,audio__male,0.683163,0.683163,4.8232526779174805,4.8232526779174805,0.0
37,6,How to build a snowman.,audio__male,0.743442,0.743442,37.045936584472656,37.045936584472656,0.0
37,7,How to build a snowman.,audio__male,0.763535,0.763535,9.77878189086914,9.77878189086914,0.0
37,8,How to build a snowman.,audio__male,0.843907,0.843907,15.40145492553711,15.40145492553711,0.0
37,9,How to build a snowman.,audio__male,1.32614,1.406125,7.950826644897461,0.08357042074203491,79.98499999999997
38,0,Is a thumb war violent?,audio__male,0.141191,0.061167,76.6590805053711,4.056597191492983e-08,-80.02400000000002
38,1,Is a thumb war violent?,audio__male,0.201702,0.211787,10.092958450317383,8.01889419555664,10.085000000000012
38,2,Is a thumb war violent?,audio__male,0.322723,0.322723,13.239120483398438,13.239120483398438,0.0
38,3,Is a thumb war violent?,audio__male,0.342894,0.342894,0.9027239084243774,0.9027239084243774,0.0
38,4,Is a thumb war violent?,audio__male,0.463915,0.439208,0.36957848072052,0.1376590132713318,-24.707000000000036
38,5,Is a thumb war violent?,audio__male,0.645447,0.675702,49.42972183227539,21.6536808013916,30.25500000000003
38,6,Is a thumb war violent?,audio__male,0.786638,0.756383,100.9571533203125,99.53441619873047,-30.25499999999992
38,7,Is a thumb war violent?,audio__male,0.90766,0.96817,266.17266845703125,2.080228567123413,60.509999999999955
38,8,Is a thumb war violent?,audio__male,1.069021,1.008511,219.80552673339844,2.782766819000244,-60.51000000000006
38,9,Is a thumb war violent?,audio__male,1.633787,1.71375,5.006532774132211e-06,6.223027089783038e-19,79.96300000000001
39,0,List of former airlines,audio__male,0.161103,0.081083,160.63528442382812,0.0008154931128956378,-80.02
39,1,List of former airlines,audio__male,0.362483,0.365167,0.0025764419697225094,0.0040660458616912365,2.6840000000000197
39,2,List of former airlines,audio__male,0.422897,0.422897,90.85948181152344,90.85948181152344,0.0
39,3,List of former airlines,audio__male,0.48331,0.48331,1.25689697265625,1.25689697265625,0.0
39,4,List of former airlines,audio__male,0.584,0.523586,0.7100472450256348,0.9178565144538879,-60.413999999999966
39,5,List of former airlines,audio__male,0.865931,0.876,256.20684814453125,279.3404541015625,10.068999999999996
39,6,List of former airlines,audio__male,0.966621,0.946483,193.7559356689453,156.4308624267578,-20.13799999999999
39,7,List of former airlines,audio__male,1.449931,1.529917,2.022901773452759,0.21230992674827576,79.98599999999989
40,0,What is an audiologist?,audio__male,0.142154,0.062125,78.01163482666016,3.5516897867182706e-08,-80.029
40,1,What is an audiologist?,audio__male,0.284308,0.284308,8.694623947143555,8.694623947143555,0.0
40,2,What is an audiologist?,audio__male,0.345231,0.324923,28.71955108642578,17.61456871032715,-20.307999999999993
40,3,What is an audiologist?,audio__male,0.426462,0.426462,10.300726890563965,10.300726890563965,0.0
40,4,What is an audiologist?,audio__male,0.487385,0.487385,176.43504333496094,176.43504333496094,0.0
40,5,What is an audiologist?,audio__male,0.528,0.528,97.5147933959961,97.5147933959961,0.0
40,6,What is an audiologist?,audio__male,0.609231,0.568615,330.2543029785156,66.838623046875,-40.615999999999985
40,7,What is an audiologist?,audio__male,1.360615,1.352583,0.0018093030666932464,0.00018823616846930236,-8.031999999999817
41,0,Where did ballet begin?,audio__male,0.142333,0.062333,29.313701629638672,1.1770052310566825e-07,-79.99999999999999
41,1,Where did ballet begin?,audio__male,0.305,0.325333,43.35873031616211,0.41651254892349243,20.33299999999999
41,2,Where did ballet begin?,audio__male,0.366,0.366,0.6261195540428162,0.6261195540428162,0.0
41,3,Where did ballet begin?,audio__male,0.488,0.508333,0.09782036393880844,0.026743730530142784,20.333000000000045
41,4,Where did ballet begin?,audio__male,0.61,0.551708,234.21165466308594,0.00023147088359110057,-58.29200000000001
41,5,Where did ballet begin?,audio__male,0.854,0.894667,56.987266540527344,1.3188022375106812,40.66700000000001
41,6,Where did ballet begin?,audio__male,0.955667,0.935333,56.763484954833984,32.27067565917969,-20.334000000000074
41,7,Where did ballet begin?,audio__male,1.362333,1.442333,5.072914888160085e-08,3.3598929194411653e-10,80.00000000000007
42,0,Who invented the radio?,audio__male,0.141818,0.061792,0.07789788395166397,5.2962409569090596e-08,-80.026
42,1,Who invented the radio?,audio__male,0.222857,0.243117,127.7183837890625,16.724123001098633,20.26
42,2,Who invented the radio?,audio__male,0.324156,0.314026,10.706976890563965,19.901119232177734,-10.129999999999972
42,3,Who invented the radio?,audio__male,0.74961,0.74961,0.10227199643850327,0.10227199643850327,0.0
42,4,Who invented the radio?,audio__male,0.79013,0.79013,72.71275329589844,72.71275329589844,0.0
42,5,Who invented the radio?,audio__male,0.850909,0.850909,12.575128555297852,12.575128555297852,0.0
42,6,Who invented the radio?,audio__male,0.911688,0.901558,147.6763916015625,29.124061584472656,-10.130000000000084
42,7,Who invented the radio?,audio__male,1.276364,1.356333,6.864974498748779,2.631221294403076,79.96899999999995
43,0,How do thermostats work?,audio__male,0.181241,0.101208,24.97552490234375,0.0013042946811765432,-80.033
43,1,How do thermostats work?,audio__male,0.281931,0.302069,68.35809326171875,47.53190994262695,20.13799999999999
43,2,How do thermostats work?,audio__male,0.362483,0.342345,9.740772247314453,0.5149123072624207,-20.13799999999999
43,3,How do thermostats work?,audio__male,0.422897,0.463172,7.624898910522461,0.3492482602596283,40.27499999999995
43,4,How do thermostats work?,audio__male,0.543724,0.518,1.427408218383789,0.1951351761817932,-25.72399999999997
43,5,How do thermostats work?,audio__male,1.168,1.184,0.44776439666748047,0.02990088053047657,16.000000000000014
43,6,How do thermostats work?,audio__male,1.248552,1.208276,47.14775848388672,1.2480648756027222,-40.2760000000002
43,7,How do thermostats work?,audio__male,1.510345,1.590333,0.03280482441186905,0.0004597994848154485,79.98799999999994
44,0,List of NovaLogic games.,audio__male,0.161208,0.081167,41.615638732910156,0.0009372342028655112,-80.04099999999998
44,1,List of NovaLogic games.,audio__male,0.362717,0.370708,0.021579105406999588,0.0012051643570885062,7.99099999999997
44,2,List of NovaLogic games.,audio__male,0.443321,0.443321,31.409008026123047,31.409008026123047,0.0
44,3,List of NovaLogic games.,audio__male,0.483623,0.483623,0.6030879020690918,0.6030879020690918,0.0
44,4,List of NovaLogic games.,audio__male,0.584377,0.544075,26.69483757019043,18.51726722717285,-40.30200000000006
44,5,List of NovaLogic games.,audio__male,1.249358,1.276042,0.3302942216396332,0.04777602106332779,26.68399999999993
44,6,List of NovaLogic games.,audio__male,1.370264,1.329962,41.965885162353516,2.5321366786956787,-40.301999999999836
44,7,List of NovaLogic games.,audio__male,1.672528,1.7525,1.0093168020248413,0.08029157668352127,79.97199999999994
45,0,List of Wisconsin rivers,audio__male,0.141867,0.061833,14.065534591674805,8.953443142445394e-08,-80.03399999999999
45,1,List of Wisconsin rivers,audio__male,0.344533,0.357875,0.06477975100278854,0.002848417963832617,13.34200000000002
45,2,List of Wisconsin rivers,audio__male,0.4256,0.4256,34.513057708740234,34.513057708740234,0.0
45,3,List of Wisconsin rivers,audio__male,0.466133,0.466133,6.820351600646973,6.820351600646973,0.0
45,4,List of Wisconsin rivers,audio__male,0.526933,0.526933,77.039794921875,77.039794921875,0.0
45,5,List of Wisconsin rivers,audio__male,1.0944,1.0944,47.956546783447266,47.956546783447266,0.0
45,6,List of Wisconsin rivers,audio__male,1.195733,1.195733,228.64654541015625,228.64654541015625,0.0
45,7,List of Wisconsin rivers,audio__male,1.52,1.6,1.3353630304336548,0.5233501195907593,80.00000000000007
46,0,What are TensorFlow ops?,audio__male,0.141687,0.061667,29.81270408630371,2.9264322520816677e-08,-80.02000000000001
46,1,What are TensorFlow ops?,audio__male,0.283373,0.283373,0.30786973237991333,0.30786973237991333,0.0
46,2,What are TensorFlow ops?,audio__male,0.344096,0.344096,6.798591136932373,6.798591136932373,0.0
46,3,What are TensorFlow ops?,audio__male,0.404819,0.404819,0.05230516567826271,0.05230516567826271,0.0
46,4,What are TensorFlow ops?,audio__male,0.506024,0.430417,4.214446544647217,0.0104617178440094,-75.60700000000004
46,5,What are TensorFlow ops?,audio__male,1.032289,1.05253,94.07019805908203,171.62576293945312,20.240999999999953
46,6,What are TensorFlow ops?,audio__male,1.173976,1.173976,15.98311710357666,15.98311710357666,0.0
46,7,What are TensorFlow ops?,audio__male,1.396627,1.476625,2.56601881980896,0.03517703339457512,79.99800000000002
47,0,What does GDP stand for?,audio__male,0.140757,0.06075,35.20703887939453,1.0243933701303831e-08,-80.00699999999999
47,1,What does GDP stand for?,audio__male,0.261405,0.281514,0.05060520023107529,0.007844898849725723,20.108999999999988
47,2,What does GDP stand for?,audio__male,0.341838,0.32173,7.4524827003479,0.0072677223943173885,-20.107999999999958
47,3,What does GDP stand for?,audio__male,0.482595,0.502703,3.5279855728149414,0.01464918628334999,20.108000000000015
47,4,What does GDP stand for?,audio__male,0.583135,0.536167,16.797910690307617,0.004551419056952,-46.96800000000001
47,5,What does GDP stand for?,audio__male,1.025514,1.025514,18.133882522583008,18.133882522583008,0.0
47,6,What does GDP stand for?,audio__male,1.266811,1.266811,0.13937918841838837,0.13937918841838837,0.0
47,7,What does GDP stand for?,audio__male,1.548324,1.588541,7.613127708435059,0.6120771765708923,40.21699999999995
47,8,What does GDP stand for?,audio__male,1.668973,1.651333,2.7133331298828125,0.15232983231544495,-17.6400000000001
47,9,What does GDP stand for?,audio__male,1.950486,2.030458,6.126444350229576e-05,5.574705141953018e-09,79.97199999999994
48,0,What does a shipyard do?,audio__male,0.140651,0.060625,90.65900421142578,3.500787215671153e-08,-80.026
48,1,What does a shipyard do?,audio__male,0.261209,0.261209,0.06325282156467438,0.06325282156467438,0.0
48,2,What does a shipyard do?,audio__male,0.321488,0.301395,24.805490493774414,0.06623699516057968,-20.09299999999997
48,3,What does a shipyard do?,audio__male,0.442047,0.442047,9.742088317871094,9.742088317871094,0.0
48,4,What does a shipyard do?,audio__male,0.522419,0.482233,12.133272171020508,26.742115020751953,-40.18599999999994
48,5,What does a shipyard do?,audio__male,0.542512,0.542512,19.66089630126953,19.66089630126953,0.0
48,6,What does a shipyard do?,audio__male,0.622884,0.622884,59.41387176513672,59.41387176513672,0.0
48,7,What does a shipyard do?,audio__male,1.06493,1.123625,10.638040542602539,0.08143676072359085,58.695000000000164
48,8,What does a shipyard do?,audio__male,1.446698,1.446698,0.00019290928321424872,0.00019290928321424872,0.0
48,9,What does a shipyard do?,audio__male,1.486884,1.566875,6.836176567048824e-07,2.6637225773095995e-18,79.99099999999993
49,0,What is a beta particle?,audio__male,0.140903,0.060875,83.44611358642578,3.324987574160332e-08,-80.028
49,1,What is a beta particle?,audio__male,0.281806,0.281806,2.640723943710327,2.640723943710327,0.0
49,2,What is a beta particle?,audio__male,0.342194,0.322065,29.4210205078125,36.7345085144043,-20.12900000000001
49,3,What is a beta particle?,audio__male,0.42271,0.42271,5.077304363250732,5.077304363250732,0.0
49,4,What is a beta particle?,audio__male,0.483097,0.483097,99.41999053955078,99.41999053955078,0.0
49,5,What is a beta particle?,audio__male,0.503226,0.503226,4.264710903167725,4.264710903167725,0.0
49,6,What is a beta particle?,audio__male,0.603871,0.578167,107.16590118408203,0.0008430391899310052,-25.70400000000006
49,7,What is a beta particle?,audio__male,0.865548,0.905806,14.99498462677002,0.037805527448654175,40.25800000000002
49,8,What is a beta particle?,audio__male,0.986323,0.946065,10.714984893798828,2.5604395866394043,-40.2579999999999
49,9,What is a beta particle?,audio__male,1.44929,1.52925,19.589340209960938,0.05964718386530876,79.96000000000004
50,0,What's the biggest wasp?,audio__male,0.140757,0.06075,104.58322143554688,1.7157598009021058e-08,-80.00699999999999
50,1,What's the biggest wasp?,audio__male,0.341838,0.361946,7.034842491149902,1.4496643543243408,20.108000000000015
50,2,What's the biggest wasp?,audio__male,0.42227,0.402162,12.534232139587402,0.0638551265001297,-20.107999999999958
50,3,What's the biggest wasp?,audio__male,0.482595,0.502703,3.3653793334960938,0.007411058526486158,20.108000000000015
50,4,What's the biggest wasp?,audio__male,0.563027,0.542919,42.74043273925781,0.039737071841955185,-20.108000000000015
50,5,What's the biggest wasp?,audio__male,0.844541,0.844541,0.3805796802043915,0.3805796802043915,0.0
50,6,What's the biggest wasp?,audio__male,0.924973,0.884757,62.176753997802734,2.9027316570281982,-40.21600000000003
50,7,What's the biggest wasp?,audio__male,1.246703,1.241333,0.0005017026560381055,0.00025607034331187606,-5.369999999999875
51,0,When was Berlin founded?,audio__male,0.121171,0.041167,24.795032501220703,6.9936816338156405e-09,-80.00399999999999
51,1,When was Berlin founded?,audio__male,0.262537,0.272634,3.338449478149414,13.028596878051758,10.096999999999968
51,2,When was Berlin founded?,audio__male,0.343317,0.33322,7.202185153961182,18.306684494018555,-10.096999999999968
51,3,When was Berlin founded?,audio__male,0.444293,0.464488,3.1260247230529785,0.18392905592918396,20.195000000000018
51,4,When was Berlin founded?,audio__male,0.525073,0.515542,0.37942150235176086,0.0008594823302701116,-9.531000000000066
51,5,When was Berlin founded?,audio__male,0.848195,0.90878,109.59159088134766,0.6883811950683594,60.585
51,6,When was Berlin founded?,audio__male,1.050146,0.995625,122.65579986572266,0.2792333662509918,-54.52100000000004
51,7,When was Berlin founded?,audio__male,1.534829,1.614792,5.56304087240278e-07,9.253012578369635e-09,79.96300000000001
52,0,When was Sima Qian born?,audio__male,0.101176,0.021167,10.363493919372559,1.173584466044629e-19,-80.009
52,1,When was Sima Qian born?,audio__male,0.242824,0.263059,25.08694839477539,12.66100788116455,20.234999999999975
52,2,When was Sima Qian born?,audio__male,0.323765,0.323765,13.444326400756836,13.444326400756836,0.0
52,3,When was Sima Qian born?,audio__male,0.445176,0.445176,18.709781646728516,18.709781646728516,0.0
52,4,When was Sima Qian born?,audio__male,0.566588,0.566588,10.642755508422852,10.642755508422852,0.0
52,5,When was Sima Qian born?,audio__male,0.809412,0.890353,62.90260696411133,0.021059740334749222,80.94099999999993
52,6,When was Sima Qian born?,audio__male,0.991529,0.910588,31.686870574951172,0.03354939445853233,-80.94100000000005
52,7,When was Sima Qian born?,audio__male,1.295059,1.355765,56.97396469116211,5.837506294250488,60.706000000000145
52,8,When was Sima Qian born?,audio__male,1.456941,1.384,85.06674194335938,0.5344392657279968,-72.94100000000014
52,9,When was Sima Qian born?,audio__male,1.679529,1.7595,8.404708862304688,0.014768105931580067,79.97100000000002
53,0,Where do kangaroos live?,audio__male,0.121446,0.041417,3.3035216331481934,4.2047445525383864e-09,-80.02899999999998
53,1,Where do kangaroos live?,audio__male,0.303614,0.303614,0.8696088790893555,0.8696088790893555,0.0
53,2,Where do kangaroos live?,audio__male,0.344096,0.344096,15.12523078918457,15.12523078918457,0.0
53,3,Where do kangaroos live?,audio__male,0.404819,0.42506,1.1274235248565674,0.04828385263681412,20.24100000000001
53,4,Where do kangaroos live?,audio__male,0.506024,0.465542,2.9549059867858887,3.080026626586914,-40.48200000000002
53,5,Where do kangaroos live?,audio__male,1.113253,1.123373,2.8679988384246826,1.0386693477630615,10.119999999999907
53,6,Where do kangaroos live?,audio__male,1.214458,1.173976,34.22003936767578,20.126060485839844,-40.48200000000013
53,7,Where do kangaroos live?,audio__male,1.416867,1.496833,0.11201733350753784,0.0011641045566648245,79.96599999999998
54,0,Who developed Recaptcha?,audio__male,0.1608,0.080792,1.2340770959854126,1.4260904208640568e-05,-80.008
54,1,Who developed Recaptcha?,audio__male,0.2211,0.2814,91.05821228027344,15.884929656982422,60.29999999999999
54,2,Who developed Recaptcha?,audio__male,0.3417,0.32425,22.804716110229492,0.028058664873242378,-17.45000000000002
54,3,Who developed Recaptcha?,audio__male,0.7236,0.7236,0.16519160568714142,0.16519160568714142,0.0
54,4,Who developed Recaptcha?,audio__male,0.7839,0.7638,12.790529251098633,8.188389778137207,-20.10000000000001
54,5,Who developed Recaptcha?,audio__male,1.5075,1.5875,3.0881676593708107e-07,5.312346118557798e-10,79.99999999999984
55,0,Who founded Ashton-Tate?,audio__male,0.162133,0.082125,5.980227470397949,2.8231690521351993e-05,-80.008
55,1,Who founded Ashton-Tate?,audio__male,0.2432,0.324267,4.602642059326172,0.586622416973114,81.06700000000002
55,2,Who founded Ashton-Tate?,audio__male,0.466133,0.3648,173.97145080566406,0.6116116046905518,-101.33300000000001
55,3,Who founded Ashton-Tate?,audio__male,0.770133,0.770133,8.664192199707031,8.664192199707031,0.0
55,4,Who founded Ashton-Tate?,audio__male,0.891733,0.830933,44.094600677490234,5.07850456237793,-60.79999999999997
55,5,Who founded Ashton-Tate?,audio__male,1.7024,1.782375,2.816961114149308e-06,1.5251896967605205e-10,79.97500000000014
56,0,Who is Patriarch Kirill?,audio__male,0.160744,0.080708,0.7256840467453003,9.127434168476611e-06,-80.036
56,1,Who is Patriarch Kirill?,audio__male,0.241116,0.261209,5.223968505859375,5.153403282165527,20.09300000000003
56,2,Who is Patriarch Kirill?,audio__male,0.341581,0.341581,20.650888442993164,20.650888442993164,0.0
56,3,Who is Patriarch Kirill?,audio__male,0.421953,0.442047,7.10080099105835,0.1949712187051773,20.094
56,4,Who is Patriarch Kirill?,audio__male,0.562605,0.49825,18.62384796142578,0.0023421291261911392,-64.35499999999999
56,5,Who is Patriarch Kirill?,audio__male,1.085023,1.125209,0.0008403913234360516,0.01233069971203804,40.18599999999984
56,6,Who is Patriarch Kirill?,audio__male,1.225674,1.153292,4.907387733459473,0.0008014380000531673,-72.38199999999995
56,7,Who is Patriarch Kirill?,audio__male,1.567256,1.64725,0.00025328726042062044,6.004576391660521e-09,79.99400000000011
57,0,Describe positopian Earth,audio__male,0.121188,0.041167,1.1448206901550293,3.807896220564544e-09,-80.02100000000002
57,1,Describe positopian Earth,audio__male,0.605941,0.646337,0.3203461766242981,0.018285835161805153,40.3960000000001
57,2,Describe positopian Earth,audio__male,0.706931,0.671875,9.751154899597168,0.010522649623453617,-35.055999999999976
57,3,Describe positopian Earth,audio__male,1.393663,1.413861,99.76079559326172,67.85432434082031,20.197999999999936
57,4,Describe positopian Earth,audio__male,1.494653,1.484554,82.9642333984375,123.20265197753906,-10.09900000000008
57,5,Describe positopian Earth,audio__male,1.757228,1.837208,0.2582019865512848,0.0020962210837751627,79.97999999999993
58,0,What does HTTP stand for?,audio__male,0.140437,0.060417,32.37592315673828,2.392277451690461e-07,-80.02000000000001
58,1,What does HTTP stand for?,audio__male,0.260813,0.280875,0.018232915550470352,0.00489455834031105,20.06199999999997
58,2,What does HTTP stand for?,audio__male,0.341062,0.326333,4.188286304473877,0.0006462153396569192,-14.728999999999992
58,3,What does HTTP stand for?,audio__male,0.4815,0.501563,8.226634979248047,1.4243711233139038,20.063
58,4,What does HTTP stand for?,audio__male,0.762375,0.541687,9.170330047607422,0.0027103950269520283,-220.688
58,5,What does HTTP stand for?,audio__male,1.36425,1.36425,34.3795051574707,34.3795051574707,0.0
58,6,What does HTTP stand for?,audio__male,1.584938,1.584938,13.581367492675781,13.581367492675781,0.0
58,7,What does HTTP stand for?,audio__male,1.885875,1.926,3.595705509185791,1.470228910446167,40.124999999999964
58,8,What does HTTP stand for?,audio__male,2.00625,2.002042,0.1370534747838974,0.08581146597862244,-4.208000000000212
58,9,What does HTTP stand for?,audio__male,2.146688,2.226667,10.070430755615234,0.08174838125705719,79.9789999999998
59,0,What's the meaning of BCE,audio__male,0.140848,0.060833,102.62181854248047,2.321717218478625e-08,-80.015
59,1,What's the meaning of BCE,audio__male,0.342061,0.362182,12.871305465698242,2.2438838481903076,20.121
59,2,What's the meaning of BCE,audio__male,0.402424,0.402424,0.10200915485620499,0.10200915485620499,0.0
59,3,What's the meaning of BCE,audio__male,0.482909,0.482909,9.602400779724121,9.602400779724121,0.0
59,4,What's the meaning of BCE,audio__male,0.543273,0.533212,125.976318359375,9.954570770263672,-10.060999999999986
59,5,What's the meaning of BCE,audio__male,0.804848,0.804848,111.61060333251953,111.61060333251953,0.0
59,6,What's the meaning of BCE,audio__male,0.865212,0.865212,53.16274642944336,53.16274642944336,0.0
59,7,What's the meaning of BCE,audio__male,0.905455,0.905455,0.4019434452056885,0.4019434452056885,0.0
59,8,What's the meaning of BCE,audio__male,1.006061,0.9845,32.07081604003906,0.005944470409303904,-21.561000000000053
59,9,What's the meaning of BCE,audio__male,1.468848,1.548833,30.09834098815918,16.011322021484375,79.98499999999997
60,0,When was Florida founded?,audio__male,0.120889,0.040875,22.943241119384766,6.687447484665654e-09,-80.014
60,1,When was Florida founded?,audio__male,0.261926,0.272,2.9858198165893555,12.97704029083252,10.074000000000026
60,2,When was Florida founded?,audio__male,0.342519,0.342519,8.445378303527832,8.445378303527832,0.0
60,3,When was Florida founded?,audio__male,0.443259,0.463407,12.949872970581055,7.46554708480835,20.148
60,4,When was Florida founded?,audio__male,0.544,0.544,0.297916054725647,0.297916054725647,0.0
60,5,When was Florida founded?,audio__male,0.86637,0.906667,42.510597229003906,0.45937129855155945,40.297000000000025
60,6,When was Florida founded?,audio__male,1.027556,0.986958,119.92507934570312,0.2807299494743347,-40.597999999999914
60,7,When was Florida founded?,audio__male,1.41037,1.490333,0.42733442783355713,5.932410931563936e-05,79.96300000000001
61,0,When was Porsche founded?,audio__male,0.100976,0.020958,9.126961708068848,2.7697594804182315e-19,-80.01799999999999
61,1,When was Porsche founded?,audio__male,0.242341,0.262537,20.108043670654297,15.35714340209961,20.19600000000002
61,2,When was Porsche founded?,audio__male,0.323122,0.323122,13.196191787719727,13.196191787719727,0.0
61,3,When was Porsche founded?,audio__male,0.444293,0.464488,12.622222900390625,0.5202030539512634,20.195000000000018
61,4,When was Porsche founded?,audio__male,0.565463,0.518208,0.7073988914489746,0.0009002170409075916,-47.255000000000045
61,5,When was Porsche founded?,audio__male,0.888585,0.928976,20.68612289428711,0.6871339082717896,40.39100000000006
61,6,When was Porsche founded?,audio__male,1.029951,0.989561,28.289888381958008,0.42931926250457764,-40.390000000000036
61,7,When was Porsche founded?,audio__male,1.433854,1.513833,0.3510400056838989,5.872859401279129e-05,79.97900000000003
62,0,give me some Last Emperor,audio__male,0.120774,0.04075,1.5880634784698486,4.5926493719150585e-09,-80.02400000000002
62,1,give me some Last Emperor,audio__male,0.261677,0.261677,0.09512762725353241,0.09512762725353241,0.0
62,2,give me some Last Emperor,audio__male,0.342194,0.322065,21.906829833984375,7.516540050506592,-20.12900000000001
62,3,give me some Last Emperor,audio__male,0.382452,0.438458,14.296913146972656,10.606382369995117,56.006
62,4,give me some Last Emperor,audio__male,0.503226,0.503226,18.72669219970703,18.72669219970703,0.0
62,5,give me some Last Emperor,audio__male,0.684387,0.694452,18.446413040161133,45.78844451904297,10.06499999999999
62,6,give me some Last Emperor,audio__male,0.82529,0.785032,165.7240447998047,128.8764190673828,-40.25800000000002
62,7,give me some Last Emperor,audio__male,1.04671,1.060042,0.017147742211818695,0.010393094271421432,13.3319999999999
62,8,give me some Last Emperor,audio__male,1.147355,1.107097,101.28516387939453,156.27487182617188,-40.2579999999999
62,9,give me some Last Emperor,audio__male,1.590194,1.670167,5.3359886805992573e-05,1.640836216898478e-10,79.97299999999984
63,0,How do I clean my armpits?,audio__male,0.161882,0.081875,4.801692008972168,0.00016376683197449893,-80.00699999999999
63,1,How do I clean my armpits?,audio__male,0.263059,0.283294,80.64094543457031,30.035144805908203,20.235000000000003
63,2,How do I clean my armpits?,audio__male,0.323765,0.323765,0.5042219161987305,0.5042219161987305,0.0
63,3,How do I clean my armpits?,audio__male,0.364235,0.364235,7.990249156951904,7.990249156951904,0.0
63,4,How do I clean my armpits?,audio__male,0.485647,0.475529,53.137413024902344,94.42326354980469,-10.118000000000016
63,5,How do I clean my armpits?,audio__male,0.505882,0.546353,83.98368072509766,2.091625452041626,40.470999999999925
63,6,How do I clean my armpits?,audio__male,0.647529,0.586824,1.1237423419952393,0.0028082176577299833,-60.70500000000001
63,7,How do I clean my armpits?,audio__male,0.849882,0.870118,57.24806594848633,51.987239837646484,20.23599999999992
63,8,How do I clean my armpits?,audio__male,0.951059,0.951059,182.99240112304688,182.99240112304688,0.0
63,9,How do I clean my armpits?,audio__male,1.011765,1.032,150.7457275390625,102.78510284423828,20.235000000000003
63,10,How do I clean my armpits?,audio__male,1.153412,1.092706,138.44029235839844,107.29244995117188,-60.706000000000145
63,11,How do I clean my armpits?,audio__male,1.618824,1.698792,0.7202616930007935,0.07069621980190277,79.96800000000005
64,0,How do I make apple juice?,audio__male,0.162,0.082,3.6743056774139404,0.00011563970474526286,-80.0
64,1,How do I make apple juice?,audio__male,0.26325,0.2835,30.161209106445312,28.532873153686523,20.24999999999999
64,2,How do I make apple juice?,audio__male,0.324,0.324,0.33222436904907227,0.33222436904907227,0.0
64,3,How do I make apple juice?,audio__male,0.38475,0.38475,3.858569860458374,3.858569860458374,0.0
64,4,How do I make apple juice?,audio__male,0.486,0.475875,65.65123748779297,55.12651443481445,-10.124999999999995
64,5,How do I make apple juice?,audio__male,0.50625,0.516375,34.964717864990234,9.904216766357422,10.12500000000005
64,6,How do I make apple juice?,audio__male,0.62775,0.617625,87.56620025634766,49.94676208496094,-10.12500000000005
64,7,How do I make apple juice?,audio__male,0.78975,0.78975,0.32234910130500793,0.32234910130500793,0.0
64,8,How do I make apple juice?,audio__male,0.891,0.891,19.776365280151367,19.776365280151367,0.0
64,9,How do I make apple juice?,audio__male,1.0935,1.134,21.7738094329834,3.6172068119049072,40.49999999999998
64,10,How do I make apple juice?,audio__male,1.215,1.1745,9.24731159210205,0.8725576400756836,-40.49999999999998
64,11,How do I make apple juice?,audio__male,1.4985,1.5785,0.8073264360427856,0.013968986459076405,80.00000000000007
65,0,How far is Delhi from Goa?,audio__male,0.180735,0.100708,18.470182418823242,0.0007482960936613381,-80.027
65,1,How far is Delhi from Goa?,audio__male,0.281143,0.321306,62.34663009643555,1.8002513647079468,40.163000000000004
65,2,How far is Delhi from Goa?,audio__male,0.441796,0.412167,100.89850616455078,0.3829432725906372,-29.629000000000016
65,3,How far is Delhi from Goa?,audio__male,0.562286,0.572327,161.71231079101562,236.97825622558594,10.041000000000079
65,4,How far is Delhi from Goa?,audio__male,0.622531,0.622531,102.92662811279297,102.92662811279297,0.0
