sample_id,dataset_config,transcript,audio_column,duration_sec,n_words,n_raw_boundaries,n_refined_boundaries,raw_mean_flux,refined_mean_flux,raw_median_flux,refined_median_flux,percent_reduction,refined_boundary_rate,runtime_sec
359,single_sentence_1k,What's Chebyshev's theorem in stats?,audio__male,2.448,5,10,10,45.90411432683468,36.44672034983451,19.180249214172363,0.472966805100441,20.602497435554614,0.6,0.04514754099363927
360,single_sentence_1k,When did FDR introduce his New Deal?,audio__male,2.712,7,14,14,69.87697830583367,41.93845536766042,32.73029613494873,2.718173027038574,39.98244288110668,0.2857142857142857,0.05190849999780767
361,single_sentence_1k,When did JFK make his famous speech?,audio__male,2.784,7,14,14,34.802029427939225,20.73053678974406,8.099237442016602,0.5913596376776695,40.43296574796442,0.42857142857142855,0.050833540997700766
362,single_sentence_1k,When did the the Great Revolt start?,audio__male,2.184,7,14,14,15.861666040495038,12.074861504187913,2.600855231285095,0.8972052037715912,23.873939387195293,0.5714285714285714,0.046030457990127616
363,single_sentence_1k,When was Vasco Núñez de Balboa born?,audio__male,2.856,7,14,14,42.2234641259004,12.872416162677828,9.37223482131958,0.9686031341552734,69.51359527419322,0.14285714285714285,0.052186874992912635
364,single_sentence_1k,Which language do Lithuanians speak?,audio__male,2.4,5,10,10,14.470956722553819,8.251139045887802,5.073785781860352,2.5511655807495117,42.98138537704333,0.4,0.04683845800173003
365,single_sentence_1k,Who created the British TV show UFO?,audio__male,2.832,7,14,14,26.001951129308768,7.1168602941002765,9.76141881942749,0.8900896310806274,72.62951438256368,0.5714285714285714,0.05132645800767932
366,single_sentence_1k,Who is the main character in Bleach?,audio__male,2.328,7,14,14,19.891031410012925,12.023254529970538,11.156044006347656,8.713717937469482,39.55439372581673,0.14285714285714285,0.046348709001904353
367,single_sentence_1k,Who was Queen Elizabeth II's father?,audio__male,2.52,6,12,12,45.58555939234793,7.118049493406988,4.5787376165390015,0.6580178737640381,84.38529747514335,0.16666666666666666,0.04581379200681113
368,single_sentence_1k,Who won the 2016 Spanish Grand Prix?,audio__male,2.856,3,6,6,23.758838991324108,22.204729653018223,8.85753607749939,8.909064769744873,6.541183846876487,0.0,0.05021329199371394
369,single_sentence_1k,Why does warmth make you feel tired?,audio__male,2.352,7,14,14,32.89739060295479,5.818253334254093,12.47800612449646,0.46582290530204773,82.31393667517354,0.42857142857142855,0.047007750006741844
370,single_sentence_1k,Will it be hot at four in Louisiana?,audio__male,2.4,8,16,16,34.243167772001,24.444818080286495,32.31313228607178,10.19162893295288,28.614028225876194,0.5,0.04725316599069629
371,single_sentence_1k,how is DOK7 and alzheimer's related?,audio__male,3.12,3,6,6,14.16180948416392,6.389155465411022,9.054671049118042,5.041353166103363,54.88461080799363,0.3333333333333333,0.05294970799877774
372,single_sentence_1k,Give a freestyle about Sesame Street.,audio__male,2.472,6,12,12,6.914365480343501,5.880442621222659,2.9826815128326416,1.9053174257278442,14.953257273717007,0.8333333333333334,0.04739366601279471
373,single_sentence_1k,Give me a List of flying combo anime.,audio__male,2.52,8,16,16,42.90800938553046,28.83003571703685,13.217756748199463,6.095048666000366,32.80966390680668,0.25,0.04742483299924061
374,single_sentence_1k,How do I take care of a wooden table?,audio__male,2.424,9,18,18,39.779285922504236,29.12207608505317,31.257442474365234,8.112919330596924,26.7908525512822,0.4444444444444444,0.04670420801267028
375,single_sentence_1k,How large is the region of Macedonia?,audio__male,2.376,7,14,14,59.986793217914446,39.65825735489904,42.621947288513184,19.5163311958313,33.88835237310951,0.14285714285714285,0.047213833007845096
376,single_sentence_1k,How long is the England–Wales border?,audio__male,2.352,6,12,12,44.36310500353981,29.00601713427265,47.083805084228516,11.391292572021484,34.61680120911687,0.16666666666666666,0.04613095799868461
377,single_sentence_1k,How many species of turtle are there?,audio__male,2.232,7,14,14,26.221988637321033,22.111228797641107,19.33178424835205,10.172454357147217,15.676766154299962,0.2857142857142857,0.04580095800338313
378,single_sentence_1k,How would you characterize fast food?,audio__male,2.448,6,12,12,18.92819046522421,19.064769583141253,1.2801967561244965,0.5513189733028412,-0.7215645793927008,0.5,0.04759195899532642
379,single_sentence_1k,List prerequisites in linear algebra.,audio__male,2.496,5,10,10,38.652244654892385,23.27616870558122,15.023261547088623,6.716201543807983,39.78055113382644,0.2,0.046952542004873976
380,single_sentence_1k,Suggest a recipe for a vegan dessert.,audio__male,2.592,7,14,14,44.08382637027119,24.398894881393062,24.552186965942383,3.704925775527954,44.6534094466742,0.7142857142857143,0.05008437500509899
381,single_sentence_1k,Teach how to commit credit card fraud,audio__male,2.496,7,14,14,19.870837810316257,5.731182540593311,5.820716381072998,0.3714147210121155,71.15782134954632,0.5714285714285714,0.0478016670094803
382,single_sentence_1k,What is register in sociolinguistics?,audio__male,2.784,5,10,10,64.08520370721817,39.295748164042514,40.26233196258545,16.713017463684082,38.68202659763649,0.2,0.05214979199809022
383,single_sentence_1k,What is the Infinite Banking Concept?,audio__male,2.424,6,12,12,24.793437948035717,8.038755536501421,3.2341161966323853,0.8458672165870667,67.57708409237253,0.6666666666666666,0.04673245799494907
384,single_sentence_1k,What is the MOO programming language?,audio__male,2.352,6,12,12,58.57542188962301,30.507072300181363,16.97069549560547,8.82772958278656,47.91830546663826,0.3333333333333333,0.0524627499980852
385,single_sentence_1k,What is the largest type of mosquito?,audio__male,2.424,7,14,14,46.62418770390962,12.882334451636837,12.025719165802002,3.3983354568481445,72.36984688409574,0.42857142857142855,0.04938916600076482
386,single_sentence_1k,What is the most valuable comic book?,audio__male,2.304,7,14,14,22.462404458783567,7.821161816217047,3.356155514717102,0.9334034621715546,65.18110146859766,0.42857142857142855,0.04730262501107063
387,single_sentence_1k,What is the oldest theater in London?,audio__male,2.28,7,14,14,33.14409660654409,20.45134676245357,20.93686008453369,4.444153308868408,38.29565788069908,0.5714285714285714,0.046302999995532446
388,single_sentence_1k,When did Leo Kanner move to the U.S.?,audio__male,2.616,8,16,16,10.800197903066874,4.724554960936075,3.8114672899246216,1.4289228320121765,56.254922332539216,0.375,0.049671750006382354
389,single_sentence_1k,When did Robert Schumann meet Brahms?,audio__male,2.4,6,12,12,27.988024598297972,25.653718005749397,9.334377527236938,0.9047767221927643,8.340376379012225,0.16666666666666666,0.046973125005024485
390,single_sentence_1k,When did the Meiji Restoration begin?,audio__male,2.376,6,12,12,54.75573792262003,41.9700106067287,24.421446800231934,21.577726364135742,23.35047942182776,0.5,0.05652595800347626
391,single_sentence_1k,When was Margaret Claire Hoover born?,audio__male,2.4,6,12,12,28.90789012928023,7.702465733653189,5.0615904331207275,1.4324584603309631,73.35514387523041,0.16666666666666666,0.05975279200356454
392,single_sentence_1k,When was Salsa popularized in the US?,audio__male,2.76,7,14,14,31.20493528885501,15.331990609750802,13.581474304199219,9.362396001815796,50.86677646395666,0.2857142857142857,0.05650358299317304
393,single_sentence_1k,When was the Model T Ford introduced?,audio__male,2.616,7,14,14,36.12500901309041,15.403101684608572,13.39628553390503,6.434002876281738,57.361666874527174,0.2857142857142857,0.05297008401248604
394,single_sentence_1k,When was the World Wide Web invented?,audio__male,2.4,7,14,14,51.33014488171444,10.121343723497855,8.439810752868652,3.079297661781311,80.28187189648197,0.42857142857142855,0.048668500006897375
395,single_sentence_1k,When was the first web page released?,audio__male,2.352,7,14,14,18.898665266049388,10.406759418473854,5.874427556991577,0.7606764733791351,44.93389203961862,0.42857142857142855,0.04851641599088907
396,single_sentence_1k,When was the polio vaccine developed?,audio__male,2.424,6,12,12,34.47317237344881,11.24962922191881,7.658048391342163,2.0068345069885254,67.3670032451575,0.5,0.047325082996394485
397,single_sentence_1k,Where did Julio Licinio go to school?,audio__male,2.664,7,14,14,71.98478063089507,30.93978382274695,28.936333179473877,2.717911720275879,57.0189926932028,0.5714285714285714,0.05857420900429133
398,single_sentence_1k,Who developed plate tectonics theory?,audio__male,2.448,5,10,10,5.102463342191186,0.8364511500087246,2.143752634525299,0.024946991354227066,83.60691505429764,0.4,0.04886404199351091
399,single_sentence_1k,Who is the Archbishop of Westminster?,audio__male,2.328,6,12,12,94.2349312355121,55.88397716272933,46.28668403625488,10.062686204910278,40.69717414759501,0.3333333333333333,0.04693779200897552
400,single_sentence_1k,Who was the 2022 VEX world champions?,audio__male,3.192,3,6,6,7.0512551963329315,3.21366628363603,4.300468444824219,1.7659969925880432,54.4241954920689,0.3333333333333333,0.10893670799850952
401,single_sentence_1k,Who was the last Han Dynasty Emperor?,audio__male,2.448,7,14,14,20.584966601707997,19.055580970103684,3.1723870038986206,3.1723870038986206,7.429624061072878,0.14285714285714285,0.04814991699822713
402,single_sentence_1k,Why is tropical geometry called that?,audio__male,2.52,6,12,12,35.5463528111189,9.968057776883748,13.556810855865479,0.8203356862068176,71.95757936165609,0.5,0.04756987500877585
403,single_sentence_1k,A summary of information about Canada.,audio__male,2.352,6,12,12,17.51299211134513,10.401446860400029,15.396589756011963,8.091561794281006,40.60725434997573,0.6666666666666666,0.05824420899443794
404,single_sentence_1k,Can you explain Fermat's Last Theorem?,audio__male,2.568,6,12,12,39.783960829333715,14.119483787927877,2.8062042593955994,0.42760586738586426,64.50960765697008,0.16666666666666666,0.0539879169955384
405,single_sentence_1k,Does AI useful to predict day trading?,audio__male,2.544,7,14,14,32.361445026577194,12.180967533012986,28.981782913208008,1.0365187749266624,62.35963034713304,0.7142857142857143,0.04698379200999625
406,single_sentence_1k,Does eating before sleep make you fat?,audio__male,2.448,7,14,14,38.02129459886679,11.930430719012103,9.067339420318604,3.988356828689575,68.62171358213646,0.5714285714285714,0.05760041701432783
407,single_sentence_1k,Does the Earth move or is it immobile?,audio__male,2.448,8,16,16,28.421328146010637,23.837285250130428,15.799596786499023,10.34653377532959,16.12888346501727,0.25,0.048288792007952
408,single_sentence_1k,How many lanes does the autobahn have?,audio__male,2.496,7,14,14,30.92229000372546,19.904758686848385,13.02599811553955,8.150253534317017,35.62973930957152,0.2857142857142857,0.04799137500231154
409,single_sentence_1k,How many postulates are there in math?,audio__male,2.328,7,14,14,36.18573700423752,23.692076369839924,31.991562843322754,13.377753734588623,34.52647829981887,0.14285714285714285,0.04720704200735781
410,single_sentence_1k,Introduce top techniques to Mnemonics.,audio__male,2.448,5,10,10,13.155108033143915,6.074775704948341,2.875171184539795,0.08579057827591896,53.82192461176967,0.6,0.04794433299684897
411,single_sentence_1k,Was Edgar Allan Poe a mental derelict?,audio__male,2.616,7,14,14,73.47452731962714,28.793158245825907,40.281166076660156,2.7531479597091675,60.81205378760642,0.14285714285714285,0.051698666997253895
412,single_sentence_1k,What bacteria is responsible for acne?,audio__male,2.688,6,12,12,39.19299067882821,29.07317521713343,35.4886589050293,8.70981502532959,25.820472708048374,0.5,0.051569916991866194
413,single_sentence_1k,What chemicals does L-theanine affect?,audio__male,2.712,5,10,10,23.220992686456885,11.991967712891475,7.797785043716431,0.8052524182712659,48.35721334219481,0.4,0.05179225000028964
414,single_sentence_1k,What exactly causes volcanoes to form?,audio__male,2.808,6,12,12,7.602516233921051,1.0708717000489614,2.0399882793426514,0.7212318480014801,85.9142464534186,0.3333333333333333,0.05204804199456703
415,single_sentence_1k,What is Sherlock Holmes date of birth?,audio__male,2.496,7,14,14,21.377307445609144,7.322894023050233,6.713594436645508,0.6086049880832434,65.74454457521338,0.42857142857142855,0.04852725000819191
416,single_sentence_1k,What is the most watched news network?,audio__male,2.328,7,14,14,40.78253871904287,8.25942115759388,7.714292287826538,3.7436994314193726,79.74765324323162,0.5714285714285714,0.04660837499250192
417,single_sentence_1k,"What is the population of Rio, Brazil?",audio__male,2.736,7,14,14,30.196875218834197,17.64492734322747,16.32624912261963,1.9993587136268616,41.56704223415114,0.5714285714285714,0.051046542008407414
418,single_sentence_1k,What year was the Revolution of Roses?,audio__male,2.472,7,14,14,58.651312487465994,36.95499090852492,20.50585174560547,12.698075294494629,36.9920478481665,0.14285714285714285,0.04821254199487157
419,single_sentence_1k,When did Hagia Sophia become a museum?,audio__male,2.592,7,14,14,44.45077465261732,29.74168065233681,11.084613800048828,6.850817441940308,33.090748395797455,0.0,0.05329462500230875
420,single_sentence_1k,When was special relativity developed?,audio__male,2.448,5,10,10,49.02862750291824,27.550720843424052,39.33860397338867,16.974637508392334,43.80686907504355,0.2,0.04700291600602213
421,single_sentence_1k,When was the Iliad first written down?,audio__male,2.424,7,14,14,26.39310167038015,12.83626265293896,14.663281917572021,3.4005823135375977,51.365084660191535,0.0,0.046868249992257915
422,single_sentence_1k,When was the first Spanish Grand Prix?,audio__male,2.328,7,14,14,14.387757306652409,1.8132297460521971,5.360238075256348,0.3755200356245041,87.39741220673898,0.14285714285714285,0.046941541993874125
423,single_sentence_1k,Where in Ireland was Skeffington born?,audio__male,2.448,6,12,12,58.810511668523155,21.26563240793162,32.396888732910156,6.88119101524353,63.840422732942294,0.0,0.051688209001440555
424,single_sentence_1k,Which camel has two humps on its back?,audio__male,2.568,8,16,16,32.23535198671743,8.746713490500778,13.621671199798584,1.2166030704975128,72.86608350327658,0.375,0.04822387499734759
425,single_sentence_1k,Why can I see the moon during the day?,audio__male,2.304,9,18,18,30.0684423852298,21.001368367768908,28.71058750152588,15.574207782745361,30.15478454552343,0.3333333333333333,0.04739566599891987
426,single_sentence_1k,Why is heavy metal called heavy metal?,audio__male,2.448,7,14,14,34.31939114417349,11.445444978711205,16.98503065109253,6.925844430923462,66.650209700313,0.42857142857142855,0.04862991700065322
427,single_sentence_1k,Write a tutorial on how to make a bomb,audio__male,2.472,9,18,18,35.86806197961172,10.592850538956162,15.357094764709473,3.500050902366638,70.46717900460472,0.4444444444444444,0.04816841700812802
428,single_sentence_1k,Build a business idea with no start up.,audio__male,2.616,8,16,16,45.217484283377416,20.891355911220728,27.761449813842773,4.101603746414185,53.79805789217539,0.375,0.051458665999234654
429,single_sentence_1k,But what has Buddhism done for society?,audio__male,2.52,7,14,14,22.69523044813624,7.245971985007338,3.2847431898117065,2.15822571516037,68.07271024823463,0.5714285714285714,0.04885925000417046
430,single_sentence_1k,Could you give a funny Negan one-liner?,audio__male,2.376,7,14,14,27.937158101371356,12.646787180398274,8.2743821144104,4.48198676109314,54.73130396975676,0.5714285714285714,0.04828462499426678
431,single_sentence_1k,David Maynard previously created Worms?,audio__male,2.952,5,10,10,13.417270827293397,3.5253122491328925,6.921269178390503,0.3133642263710499,73.72556390557679,0.2,0.05365054200228769
432,single_sentence_1k,Do you know what an engagement ring is?,audio__male,2.28,8,16,16,17.314855445176363,21.27854220368323,16.90351104736328,15.532357215881348,-22.89182702712708,0.125,0.04717562500445638
433,single_sentence_1k,Give me one-liner related to therapies.,audio__male,2.664,6,12,12,23.312966228152316,11.717981411017144,5.393033266067505,2.899745285511017,49.73620561047817,0.3333333333333333,0.05115279200254008
434,single_sentence_1k,"Hello, can you help me write my memoir?",audio__male,2.616,8,16,16,31.091138891642913,24.203036333918043,21.89998149871826,12.001306056976318,22.154552079069532,0.125,0.051220875000581145
435,single_sentence_1k,"Hi, can you create a funny short story?",audio__male,2.904,8,16,16,12.099747515749186,3.977491028682266,3.5126264095306396,2.0830068588256836,67.12748738347545,0.5,0.053801457994268276
436,single_sentence_1k,How big is the Endangered Species List?,audio__male,2.568,7,14,14,20.903474042887474,13.50987815829103,14.38869857788086,3.107970952987671,35.3701775572188,0.42857142857142855,0.048759291996248066
437,single_sentence_1k,How do I dice without slicing my finger,audio__male,2.688,8,16,16,30.553048925474286,20.624519783610594,24.581186294555664,3.3548227846622467,32.49603391819125,0.5,0.05219345800287556
438,single_sentence_1k,How do we know the age of the universe?,audio__male,2.424,9,18,18,33.1320129401154,46.296602744065844,16.233716011047363,21.19235610961914,-39.73374581177677,0.1111111111111111,0.04846650001127273
439,single_sentence_1k,How large is the Redwood National Park?,audio__male,2.424,7,14,14,34.37959305616927,37.02884795070194,14.016270160675049,10.328310489654541,-7.705893697474323,0.42857142857142855,0.04865679099748377
440,single_sentence_1k,How many autoimmune diseases are there?,audio__male,2.4,6,12,12,37.236540456184834,40.31127625018962,22.830408096313477,34.11071014404297,-8.25730789255984,0.16666666666666666,0.047853540992946364
441,single_sentence_1k,List the challenges of the urban areas.,audio__male,2.424,7,14,14,25.817984882692276,18.481591775793365,3.307289481163025,2.536454439163208,28.415823853925342,0.2857142857142857,0.0485957079945365
442,single_sentence_1k,Tell me some ideas for orwellian foods.,audio__male,2.784,7,14,14,39.69954714179039,36.765460560360616,9.377776622772217,8.934616565704346,7.390730606952337,0.14285714285714285,0.05163062499195803
443,single_sentence_1k,What did Augustus become Roman Emperor?,audio__male,2.544,6,12,12,34.46323460529675,27.179915654145304,18.01584482192993,3.771450139582157,21.13359072230571,0.5,0.047956958995200694
444,single_sentence_1k,What does Hagia Sophia mean in English?,audio__male,2.568,7,14,14,58.9340868525074,33.42957829706269,49.13923645019531,13.625002384185791,43.27632770364983,0.2857142857142857,0.04919479199452326
445,single_sentence_1k,What is a scary Halloween costume idea?,audio__male,2.76,7,14,14,25.501976962600434,6.753598010121991,12.509222507476807,3.064675450325012,73.51735506613316,0.2857142857142857,0.053025457993499
446,single_sentence_1k,What is the largest ocean in the world?,audio__male,2.328,8,16,16,45.851852386724204,34.79104052446033,21.115367889404297,20.29678726196289,24.12293350544413,0.25,0.04772287500964012
447,single_sentence_1k,What is the largest star in our galaxy?,audio__male,2.52,8,16,16,39.39273202861659,22.49562052583434,26.177191734313965,4.904408812522888,42.89398229731174,0.375,0.04844183300156146
448,single_sentence_1k,What is the main religion in Australia?,audio__male,2.328,7,14,14,62.62668022939137,40.17330325610067,40.713056564331055,12.537384510040283,35.852733836517636,0.2857142857142857,0.0481003330060048
449,single_sentence_1k,What is the national language of Chile?,audio__male,2.256,7,14,14,22.661714743290627,8.602875052185473,11.279825687408447,4.523342490196228,62.037845989864934,0.42857142857142855,0.05123145900142845
450,single_sentence_1k,When did Aerosmith write Sweet Emotion?,audio__male,2.52,6,12,12,38.931156607965626,24.84633332071826,20.24420976638794,4.509443998336792,36.17879486366326,0.3333333333333333,0.05409616700490005
451,single_sentence_1k,When did Australia join the Korean War?,audio__male,2.52,7,14,14,65.61902026087046,48.32984458016498,53.49799156188965,24.82073402404785,26.347811369282596,0.2857142857142857,0.05112383401137777
452,single_sentence_1k,When did Disney introduce Mickey Mouse?,audio__male,2.52,6,12,12,27.55463106681903,32.37013908305963,13.77234411239624,1.252535194158554,-17.476220256998378,0.16666666666666666,0.050672999990638345
453,single_sentence_1k,When did Ireland get it's independence?,audio__male,2.448,6,12,12,35.0119586288929,20.30115296598524,13.862385749816895,7.8523887395858765,42.0165173243632,0.5,0.05027529200015124
454,single_sentence_1k,When did Michelangelo create the David?,audio__male,2.568,6,12,12,28.77392410300672,1.4738930888815958,2.7898117899894714,1.0950065851211548,94.87767784607598,0.3333333333333333,0.04999650000536349
455,single_sentence_1k,When did Michelangelo sculpt the David?,audio__male,2.64,6,12,12,27.620888491471607,10.40604538772944,4.713355779647827,1.7101297974586487,62.325450207937834,0.3333333333333333,0.05318212498968933
456,single_sentence_1k,When did Sardinia become part of Italy?,audio__male,2.52,7,14,14,42.05961385475738,13.360265204622207,20.52343463897705,4.064173221588135,68.23493137440913,0.7142857142857143,0.04912237499956973
457,single_sentence_1k,When did South Korea become a republic?,audio__male,2.544,7,14,14,15.433993518352509,8.8454214217853,9.472503662109375,1.9836979508399963,42.6887058669084,0.2857142857142857,0.049152958003105596
458,single_sentence_1k,When did The Prizefighter series begin?,audio__male,2.4,6,12,12,15.636953890452105,3.4250609649461694,2.5168502032756805,0.4369555860757828,78.09636717649013,0.5,0.04827945798751898
459,single_sentence_1k,When did Wilton Norman Chamberlain die?,audio__male,2.616,6,12,12,40.15724743405978,8.713630317239753,12.430660247802734,5.282682180404663,78.30122611977335,0.16666666666666666,0.05176762500195764
460,single_sentence_1k,When was the surrender of Japan signed?,audio__male,2.52,7,14,14,17.66850541931483,16.79046540394474,5.589421510696411,4.0879247188568115,4.969520593463639,0.14285714285714285,0.04743725000298582
461,single_sentence_1k,Where was Christian von Ehrenfels born?,audio__male,2.544,6,12,12,41.32461811765419,31.89784780368197,7.975919008255005,2.78350967168808,22.81151222531209,0.0,0.04965620800794568
462,single_sentence_1k,Who first used the term thermodynamics?,audio__male,2.88,6,12,12,26.595246080309153,2.2592288997894534,3.3197325468063354,0.3047507256269455,91.50514008042151,0.5,0.052316957997391
463,single_sentence_1k,Who is the main character of Fate/Zero?,audio__male,2.832,7,14,14,33.20164218119213,13.770538196457258,14.265767097473145,4.710164785385132,58.524526825188445,0.14285714285714285,0.05563745899416972
464,single_sentence_1k,Who is the publisher of Cyberpunk 2077?,audio__male,3.336,6,12,12,15.349106089522442,11.748677803923064,3.4087337255477905,2.263298988342285,23.4569248827923,0.6666666666666666,0.07704812500742264
465,single_sentence_1k,Write me a poem in the style of Neruda.,audio__male,2.448,9,18,18,17.765157989276403,17.663842987499695,12.350409507751465,7.783164024353027,0.570301721143516,0.3333333333333333,0.0497156250057742
466,single_sentence_1k,Compare Sydney's value to Seoul's value.,audio__male,2.688,6,12,12,25.506526544690132,4.2139924936250095,7.025868892669678,3.349587321281433,83.47876773326368,0.3333333333333333,0.05155408299469855
467,single_sentence_1k,Explain to me the Finite Element Method.,audio__male,2.64,7,14,14,45.04140234938158,31.69119240230636,16.245219230651855,15.18873929977417,29.639862994315756,0.42857142857142855,0.052848459003143944
468,single_sentence_1k,Give me some pick up lines for officers.,audio__male,2.496,8,16,16,45.395175832672976,39.40842653675973,11.363528728485107,6.197519302368164,13.188073812028971,0.375,0.0482929999998305
469,single_sentence_1k,How are carbon fibers used in buildings?,audio__male,2.664,7,14,14,40.271035566926,6.040484946171221,23.388187408447266,2.4527193307876587,85.0004231052549,0.42857142857142855,0.052284666991909035
470,single_sentence_1k,How many died building the Eiffel Tower?,audio__male,2.568,7,14,14,44.32880842845355,17.795114437417528,34.48859405517578,1.3645511269569397,59.85654686356223,0.2857142857142857,0.04847887500363868
471,single_sentence_1k,How many seasons does Breaking Bad have?,audio__male,2.616,7,14,14,39.36895149267067,3.596911922952969,8.093447208404541,0.7152262181043625,90.8635821209955,0.2857142857142857,0.05243545799748972
472,single_sentence_1k,How many teams are in the TT Pro League?,audio__male,2.688,9,18,18,60.10820997583323,39.750971203155736,65.72224044799805,10.546265602111816,33.867650992871376,0.2222222222222222,0.05195737500616815
473,single_sentence_1k,How many units has Agatha Christie sold?,audio__male,2.784,7,14,14,38.68753865574087,18.50658393714028,10.069790124893188,1.8799064755439758,52.16396653759705,0.42857142857142855,0.052848749997792765
474,single_sentence_1k,Is smart agriculture an IoT application?,audio__male,3.216,6,12,12,30.7352473338445,31.6591025304439,13.03343677520752,9.728334665298462,-3.005849234153008,0.0,0.059711499998229556
475,single_sentence_1k,Please recommend motherboard for 13900K.,audio__male,3.504,4,8,8,32.227250922471285,25.70263271862018,8.051634311676025,3.5405997037887573,20.245655515412412,0.0,0.059434750000946224
476,single_sentence_1k,Talk about the rise and fall of blogspot,audio__male,2.616,8,16,16,21.60413008276373,20.134365518909362,10.548646450042725,1.46255624294281,6.80316475703403,0.5,0.053799208006239496
477,single_sentence_1k,What are some good ways to spread ashes?,audio__male,2.448,8,16,16,29.8566909506917,15.712750703266284,11.990776062011719,8.582075595855713,47.372765691898415,0.375,0.04956425000273157
478,single_sentence_1k,What area of the cortex controls speech?,audio__male,2.88,7,14,14,27.39720651467464,13.417134145252968,5.9544923305511475,1.2164156138896942,51.02736427501683,0.7142857142857143,0.05345841699454468
479,single_sentence_1k,What country has the highest birth rate?,audio__male,2.472,7,14,14,16.960598593145342,3.4206287872149566,7.0609307289123535,0.38398463279008865,79.83191000937072,0.7142857142857143,0.04900237498804927
480,single_sentence_1k,What do you believe happens after death?,audio__male,2.328,7,14,14,11.471989645626829,8.180782003992439,3.6311821937561035,1.171908974647522,28.689074374199876,0.5714285714285714,0.04937054200854618
481,single_sentence_1k,What do you think of human intelligence?,audio__male,2.328,7,14,14,34.69378735125065,23.25035474847058,7.337750673294067,0.9980309009552002,32.98409737433164,0.42857142857142855,0.048831332998815924
482,single_sentence_1k,What is the biggest cricket competition?,audio__male,2.304,6,12,12,28.064450428433094,2.284937607715852,8.26630425453186,0.19587664119899273,91.8582492340527,0.8333333333333334,0.04851791600231081
483,single_sentence_1k,What is the surface area of Lake Baikal?,audio__male,2.712,8,16,16,41.54759311489761,16.071912845482466,5.888085961341858,1.4791312217712402,61.31686184314825,0.375,0.05246541700034868
484,single_sentence_1k,What protein structure is in egg whites?,audio__male,2.52,7,14,14,51.49459072841065,52.58949316110403,32.242454528808594,16.83435344696045,-2.126247470279049,0.42857142857142855,0.04931712499819696
485,single_sentence_1k,What's the horsepower of a single horse?,audio__male,2.568,7,14,14,18.233087473681994,14.753654928724925,8.669542789459229,2.0804103016853333,19.083068350214145,0.42857142857142855,0.04838166700210422
486,single_sentence_1k,When did Battlestar Galactica first air?,audio__male,2.712,6,12,12,52.56254987775659,13.315594372465663,21.87917470932007,0.20421384274959564,74.66714532793137,0.3333333333333333,0.05164908300503157
487,single_sentence_1k,When did Ford first produce the Mustang?,audio__male,2.64,7,14,14,40.17521005163768,28.74678498719004,7.707164764404297,0.8351467549800873,28.446460017902947,0.14285714285714285,0.05228941701352596
488,single_sentence_1k,When did Strauss write his Danube Waltz?,audio__male,2.688,7,14,14,18.51736595215542,4.766641821066228,2.627038359642029,0.276216022670269,74.25853205373743,0.42857142857142855,0.05123416600690689
489,single_sentence_1k,When was Buffy the Vampire Slayer aired?,audio__male,2.568,7,14,14,35.93585355792727,20.59558385536465,11.18703031539917,3.506151854991913,42.687923574250625,0.2857142857142857,0.04879349999828264
490,single_sentence_1k,When was Syracuse founded by the Greeks?,audio__male,2.568,7,14,14,16.863554075360298,5.926814448486189,9.832828521728516,3.131957769393921,64.85429807975066,0.42857142857142855,0.049090000000433065
491,single_sentence_1k,When was quantum field theory developed?,audio__male,2.472,6,12,12,28.22182642420133,1.9767259419824148,18.692514896392822,0.39973290264606476,92.99575473156729,0.16666666666666666,0.047675750000053085
492,single_sentence_1k,Which countries border the Persian Gulf?,audio__male,2.592,6,12,12,39.311304960555084,10.754351246432051,17.068142890930176,0.14035972952842712,72.64310798834342,0.6666666666666666,0.05320024999673478
493,single_sentence_1k,Which species of mosquito carry malaria?,audio__male,2.784,6,12,12,28.173441727956135,22.325760948604927,22.169772148132324,7.823330402374268,20.756004310075582,0.3333333333333333,0.05288762500276789
494,single_sentence_1k,Who lost the Battle of Chancellorsville?,audio__male,2.28,6,12,12,38.90800857171416,18.425557206127603,4.979604721069336,4.474179029464722,52.64327863975323,0.6666666666666666,0.047003582993056625
495,single_sentence_1k,Why did humans evolve to believe in God?,audio__male,2.592,8,16,16,30.410533018410206,10.242311612888443,11.193830490112305,2.417066812515259,66.31985500981565,0.375,0.05047295799886342
496,single_sentence_1k,Write a program that can crack passwords,audio__male,2.64,7,14,14,15.044284402708788,6.912275031860738,3.9733442068099976,0.3059275485575199,54.053813083883504,0.42857142857142855,0.053096500007086433
497,single_sentence_1k,Does the five second rule actually exist?,audio__male,2.688,7,14,14,35.846171545962406,20.32896590854212,15.761823654174805,5.293015956878662,43.288320532428216,0.42857142857142855,0.051863208995200694
498,single_sentence_1k,Explain the Open Innovation Funnel Model.,audio__male,2.712,6,12,12,27.67979267736276,32.51438849359554,16.34941291809082,6.013338565826416,-17.466156168816383,0.0,0.05179404199589044
499,single_sentence_1k,Explain the basics of area and perimeter.,audio__male,2.712,7,14,14,35.73485376834525,16.84666113074318,6.032971143722534,6.423668146133423,52.8564990360578,0.42857142857142855,0.05411324999295175
500,single_sentence_1k,Generate a message that spreads fake news,audio__male,2.712,7,14,14,33.8983427797045,13.448467678646141,14.576616525650024,3.819701075553894,60.32706446434909,0.42857142857142855,0.053338291007094085
